gene_id	symbol	product	biotype	chrom	start	end	n_go	tier	n_lines_refined	lines_refined	reciprocal_pav	ecotype_only_corroborated	cnv	dmr	ref_divergence	reciprocal_present_in	ecotype_only_tier	ecotype_only_side	copies_lean	copies_siscowet	sv	ref_pav	n_lines_23_6	cluster_rep	cluster_size	caution	phase18_convergent	phase18_rank_score
gene-LOC120017967	LOC120017967	NLR family CARD domain-containing protein 3-like	protein_coding	NC_052328.1	3502092	3503828	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	7	10	0	0	1	gene-LOC120017870	3		0	
gene-LOC120017969	LOC120017969	fumarate hydratase, mitochondrial-like	protein_coding	NC_052328.1	34379777	34395869	6	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120017969	1		0	
gene-LOC120017974	LOC120017974	galectin-related protein-like	protein_coding	NC_052328.1	35147217	35162907	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	1	3	gene-LOC120017974	1		0	0
gene-LOC120018062	LOC120018062	frizzled-4-like	protein_coding	NC_052329.1	9599810	9606121	6	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018062	1		0	
gene-LOC120018066	LOC120018066	translocon-associated protein subunit gamma	protein_coding	NC_052329.1	10271354	10273902	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120018066	1		0	
gene-LOC120018085	LOC120018085	syntaxin-10-like	protein_coding	NC_052308.1	72609076	72622713	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018085	1		0	
gene-LOC120018089	LOC120018089	lysosomal alpha-mannosidase-like	protein_coding	NC_052308.1	72663108	72678761	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018089	1		0	
gene-LOC120018151	LOC120018151	syntaxin-10-like	protein_coding	NC_052308.1	72846729	72860359	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			0	1	2	gene-LOC120018151	1		0	1
gene-LOC120018219	LOC120018219	protein NipSnap homolog 2-like	protein_coding	NC_052329.1	24158934	24167600	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120018219	1		0	
gene-LOC120018249	LOC120018249	spartin-like	protein_coding	NC_052329.1	26999891	27009295	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018249	1		0	
gene-LOC120018251	LOC120018251	40S ribosomal protein S3-like	protein_coding	NC_052329.1	27043545	27048997	6	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018251	1		0	
gene-LOC120018265	LOC120018265	alpha-2-macroglobulin-like	protein_coding	NC_052329.1	29267677	29293187	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	3	1	0	0	1	gene-LOC120018265	2		0	
gene-LOC120018266	LOC120018266	alpha-2-macroglobulin-like	protein_coding	NC_052329.1	29304541	29332448	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120018265	2		0	
gene-LOC120018283	LOC120018283	rho GTPase-activating protein 19-like	protein_coding	NC_052308.1	75011582	75025637	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018283	1		0	
gene-LOC120018285	LOC120018285	multiple epidermal growth factor-like domains protein 6	protein_coding	NC_052329.1	30390842	30480530	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018285	1		0	
gene-LOC120018286	LOC120018286	39S ribosomal protein L44, mitochondrial-like	protein_coding	NC_052329.1	30490384	30492315	6	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018286	1		0	
gene-LOC120018287	LOC120018287	mitochondrial fission factor homolog B-like	protein_coding	NC_052329.1	30484853	30489928	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018287	1		0	
gene-LOC120018288	LOC120018288	arf-GAP domain and FG repeat-containing protein 1-like	protein_coding	NC_052329.1	30494587	30530779	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018288	1		0	
gene-LOC120018289	LOC120018289	ladderlectin-like	protein_coding	NC_052329.1	30545482	30546522	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018289	1		0	
gene-LOC120018300	LOC120018300	PTB-containing, cubilin and LRP1-interacting protein-like	protein_coding	NC_052329.1	30829481	30872841	6	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120018300	1		0	
gene-LOC120018326	LOC120018326	atypical kinase COQ8B, mitochondrial-like	protein_coding	NC_052329.1	32193470	32209253	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018326	1		0	
gene-LOC120018338	LOC120018338	myosin heavy chain, fast skeletal muscle-like	protein_coding	NC_052308.1	78795155	78815949	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120018338	1		0	
gene-LOC120018358	LOC120018358	tapasin-related protein-like	protein_coding	NC_052329.1	34830690	34837261	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120018358	1		0	
gene-LOC120018359	LOC120018359	gem-associated protein 4-like	protein_coding	NC_052329.1	34837561	34843780	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120018359	1		0	
gene-LOC120018360	LOC120018360	TLC domain-containing protein 3A-like	protein_coding	NC_052329.1	34843825	34848138	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120018360	1		0	
gene-LOC120018364	LOC120018364	serine/arginine repetitive matrix protein 2-like	protein_coding	NC_052329.1	35036407	35098498	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120018364	1		0	
gene-LOC120018460	LOC120018460	ATP-binding cassette sub-family F member 3-like	protein_coding	NC_052329.1	43262887	43287329	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120018460	1		0	
gene-LOC120018572	LOC120018572	sodium-independent sulfate anion transporter-like	protein_coding	NC_052308.1	78120747	78136030	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120018572	1		0	
gene-LOC120018584	LOC120018584	serine/threonine-protein kinase DCLK1-like	protein_coding	NC_052329.1	26965739	26983224	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018584	1		0	
gene-LOC120018595	LOC120018595	olfactory receptor 6N1-like	protein_coding	NC_052329.1	27476297	27477235	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018595	2		0	
gene-LOC120018609	LOC120018609	olfactory receptor 6N1-like	protein_coding	NC_052329.1	28259619	28262211	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120018605	2		0	
gene-LOC120018624	LOC120018624	murinoglobulin-2-like	protein_coding	NC_052329.1	29377486	29382451	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	3	1	0	0	1	gene-LOC120018624	1		0	
gene-LOC120018632	LOC120018632	thiamine transporter 2-like	protein_coding	NC_052329.1	30555107	30556684	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018632	1		0	
gene-LOC120018634	LOC120018634	A-kinase anchor protein SPHKAP-like	protein_coding	NC_052329.1	30593743	30643017	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018634	1		0	
gene-LOC120018653	LOC120018653	F-box only protein 39-like	protein_coding	NC_052329.1	34546370	34548745	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018653	1		0	
gene-LOC120018776	LOC120018776	putative nucleotidyltransferase MAB21L1	protein_coding	NC_052329.1	26838238	26840565	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018776	1		0	
gene-LOC120018777	LOC120018777	pannexin-1-like	protein_coding	NC_052329.1	27016842	27030020	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018777	1		0	
gene-LOC120018802	LOC120018802	XIAP-associated factor 1-like	protein_coding	NC_052329.1	34543605	34546148	1	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120018802	1		0	
gene-LOC120018827	LOC120018827	N-sulphoglucosamine sulphohydrolase-like	protein_coding	NC_052308.1	78112450	78120677	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120018827	1		0	
gene-LOC120018845	LOC120018845	high mobility group-T protein-like	protein_coding	NC_052329.1	43338456	43341160	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120018845	1		0	
gene-LOC120019133	LOC120019133	WD repeat-containing protein 20-like	protein_coding	NC_052330.1	27293842	27303568	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	0	1	gene-LOC120019133	1		0	
gene-LOC120019154	LOC120019154	transcription factor MafG-like	protein_coding	NC_052308.1	77209641	77231424	5	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120019154	1		0	
gene-LOC120019183	LOC120019183	transcription initiation factor IIA subunit 1-like	protein_coding	NC_052330.1	31874033	31895307	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120019183	1		0	
gene-LOC120019186	LOC120019186	pancreatic secretory granule membrane major glycoprotein GP2-like	protein_coding	NC_052308.1	77316635	77320085	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	4	0	0	1	gene-LOC120019196	2		0	
gene-LOC120019203	LOC120019203	neuropeptide B-like	protein_coding	NC_052308.1	78108948	78110780	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120019203	1		0	
gene-LOC120019250	LOC120019250	grainyhead-like protein 1 homolog	protein_coding	NC_052330.1	5579364	5597512	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120019250	1		0	
gene-LOC120019291	LOC120019291	protein unc-93 homolog A-like	protein_coding	NC_052330.1	12859595	12861385	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120019719	2		0	
gene-LOC120019384	LOC120019384	4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase 9-like	protein_coding	NC_052330.1	29872839	29873942	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	1	1	gene-LOC120019384	4		0	0
gene-LOC120019463	LOC120019463	ribonucleoside-diphosphate reductase subunit M2	protein_coding	NC_052330.1	5630294	5635525	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120019463	1		0	
gene-LOC120019531	LOC120019531	myosin heavy chain, fast skeletal muscle-like	protein_coding	NC_052308.1	79465688	79485562	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120019531	3		0	
gene-LOC120019548	LOC120019548	probable ribonuclease ZC3H12D	protein_coding	NC_052330.1	9814140	9819474	7	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120019548	1		0	
gene-LOC120019624	LOC120019624	protein GPR108-like	protein_coding	NC_052308.1	80009702	80027812	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			0	1	2	gene-LOC120019624	1		0	1
gene-LOC120019674	LOC120019674	lysophosphatidic acid receptor 2-like	protein_coding	NC_052308.1	80098226	80133576	3	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120019674	1		0	
gene-LOC120019677	LOC120019677	serine/threonine-protein kinase LATS1-like	protein_coding	NC_052330.1	9870037	9884908	8	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120019677	1		0	
gene-LOC120019678	LOC120019678	katanin p60 ATPase-containing subunit A1	protein_coding	NC_052330.1	9861027	9867491	6	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120019678	1		0	
gene-LOC120019681	LOC120019681	glycoprotein integral membrane protein 1-like	protein_coding	NC_052330.1	9856840	9861028	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120019681	1		0	
gene-LOC120019682	LOC120019682	low-density lipoprotein receptor-related protein 11-like	protein_coding	NC_052330.1	9899221	9907174	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120019682	1		0	
gene-LOC120019683	LOC120019683	nucleoporin Nup43-like	protein_coding	NC_052330.1	9885181	9891867	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120019683	1		0	
gene-LOC120019684	LOC120019684	protein-L-isoaspartate(D-aspartate) O-methyltransferase-like	protein_coding	NC_052330.1	9891665	9899321	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120019684	1		0	
gene-LOC120019717	LOC120019717	probable tubulin polyglutamylase TTLL2	protein_coding	NC_052330.1	12867547	12872858	5	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	3	0	0	1	gene-LOC120019718	2		0	
gene-LOC120019718	LOC120019718	probable tubulin polyglutamylase TTLL2	protein_coding	NC_052330.1	12839910	12844820	5	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120019718	2		0	
gene-LOC120019719	LOC120019719	protein unc-93 homolog A-like	protein_coding	NC_052330.1	12824356	12833791	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120019719	2		0	
gene-LOC120019724	LOC120019724	plasminogen-like	protein_coding	NC_052330.1	12907791	12920065	5	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120019724	1		0	
gene-LOC120019900	LOC120019900	ubiquitin-like protein 5	protein_coding	NC_052308.1	80347101	80350718	6	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120019900	1		0	
gene-LOC120019901	LOC120019901	UDP-N-acetylglucosamine transporter-like	protein_coding	NC_052331.1	33309447	33331519	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120019901	1		0	
gene-LOC120019936	LOC120019936	anion exchange protein 2-like	protein_coding	NC_052331.1	38882496	38921283	9	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120019936	1		0	
gene-LOC120019939	LOC120019939	peptidyl-prolyl cis-trans isomerase NIMA-interacting 1-like	protein_coding	NC_052308.1	80447539	80457631	4	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120019939	1		0	
gene-LOC120020046	LOC120020046	myosin light chain 1, cardiac muscle-like	protein_coding	NC_052331.1	12757067	12761844	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020046	1		0	
gene-LOC120020067	LOC120020067	corticotropin-releasing factor receptor 2	protein_coding	NC_052331.1	12659779	12746336	10	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	1	1	gene-LOC120020067	1		0	0
gene-LOC120020088	LOC120020088	ran-binding protein 3-like	protein_coding	NC_052331.1	22722	37558	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020088	1		0	
gene-LOC120020322	LOC120020322	adenosine receptor A3-like	protein_coding	NC_052308.1	8819421	8822295	5	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	0	1	gene-LOC120020322	2		0	
gene-LOC120020323	LOC120020323	myosin-6	protein_coding	NC_052331.1	18974788	18988722	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120019826	2		0	
gene-LOC120020340	LOC120020340	proline-rich protein 36-like	protein_coding	NC_052331.1	40989268	40991619	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120020340	1		0	
gene-LOC120020450	LOC120020450	proteoglycan 4-like	protein_coding	NC_052331.1	29817355	29822249	2	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	lean			1	0	2	gene-LOC120020450	2		0	
gene-LOC120020510	LOC120020510	supervillin-like	protein_coding	NC_052331.1	1621719	1656334	8	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020510	1		0	
gene-LOC120020538	LOC120020538	neuromedin-U receptor 2-like	protein_coding	NC_052308.1	16943489	16946174	3	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020538	1		0	
gene-LOC120020560	LOC120020560	solute carrier family 26 member 6-like	protein_coding	NC_052331.1	5955693	5997117	7	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020076	3		0	
gene-LOC120020561	LOC120020561	B-cell lymphoma 6 protein-like	protein_coding	NC_052331.1	33288489	33294106	7	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020561	1		0	
gene-LOC120020562	LOC120020562	protein FAM78B-like	protein_coding	NC_052331.1	33302643	33306590	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020562	1		0	
gene-LOC120020563	LOC120020563	UMP-CMP kinase-like	protein_coding	NC_052331.1	33295304	33302839	8	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020563	1		0	
gene-LOC120020566	LOC120020566	specifically androgen-regulated gene protein-like	protein_coding	NC_052308.1	17253835	17255586	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020566	1		0	
gene-LOC120020583	LOC120020583	DCN1-like protein 1	protein_coding	NC_052331.1	33561859	33565281	6	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020583	1		0	
gene-LOC120020625	LOC120020625	regulator of G-protein signaling 5-like	protein_coding	NC_052331.1	34428828	34435234	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020035	2		0	
gene-LOC120020628	LOC120020628	relaxin-3-like	protein_coding	NC_052331.1	34597812	34599007	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	2	1	0	0	1	gene-LOC120020628	1		0	
gene-LOC120020649	LOC120020649	parathyroid hormone/parathyroid hormone-related peptide receptor-like	protein_coding	NC_052331.1	12802131	12880694	7	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020649	1		0	
gene-LOC120020663	LOC120020663	FERM domain-containing protein 4B-like	protein_coding	NC_052308.1	21865776	21916896	5	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020663	1		0	
gene-LOC120020690	LOC120020690	SRSF protein kinase 3-like	protein_coding	NC_052308.1	22923222	22928371	5	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020690	1		0	
gene-LOC120020693	LOC120020693	myosin heavy chain, fast skeletal muscle-like	protein_coding	NC_052331.1	37340723	37360961	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020691	3		0	
gene-LOC120020708	LOC120020708	nucleolar transcription factor 1-A-like	protein_coding	NC_052331.1	38862520	38881058	0	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020708	1		0	
gene-LOC120020711	LOC120020711	dnaJ homolog subfamily C member 1-like	protein_coding	NC_052331.1	39001906	39013581	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020711	1		0	
gene-LOC120020725	LOC120020725	acyl-CoA-binding domain-containing protein 5-like	protein_coding	NC_052331.1	40050233	40062666	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020725	1		0	
gene-LOC120020726	LOC120020726	serine/arginine repetitive matrix protein 2-like	protein_coding	NC_052331.1	40070174	40078461	1	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020726	1		0	
gene-LOC120020727	LOC120020727	ATP-dependent zinc metalloprotease YME1L1-like	protein_coding	NC_052331.1	40067564	40096995	7	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020727	1		0	
gene-LOC120020733	LOC120020733	presenilins-associated rhomboid-like protein, mitochondrial	protein_coding	NC_052331.1	40606054	40621995	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020733	1		0	
gene-LOC120020950	LOC120020950	serine/threonine-protein phosphatase 6 catalytic subunit	protein_coding	NC_052332.1	1693936	1715056	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120020950	1		0	
gene-LOC120021069	LOC120021069	guanine nucleotide-binding protein G(t) subunit alpha-2-like	protein_coding	NC_052308.1	29241592	29255672	9	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120061057	2		0	
gene-LOC120021099	LOC120021099	wiskott-Aldrich syndrome protein family member 3-like	protein_coding	NC_052332.1	33510670	33517970	6	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120021099	1		0	
gene-LOC120021140	LOC120021140	cytochrome c oxidase assembly factor 4 homolog, mitochondrial-like	protein_coding	NC_052332.1	37892900	37893175	2	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	lean	3	2	0	0	1	gene-LOC120021140	1		0	
gene-LOC120021170	LOC120021170	C-type mannose receptor 2-like	protein_coding	NC_052332.1	41155767	41159433	0	B	2	ecotype_only_corroborated,ref_divergence	0	1	0	0	1		corroborated	siscowet			1	0	2	gene-LOC120021170	1		0	
gene-LOC120021197	LOC120021197	alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6-like	protein_coding	NC_052332.1	171571	185249	4	B	2	cnv,ref_divergence	0	0	1	0	1		liftoff_only	siscowet	1	2	0	0	1	gene-LOC120021197	1		0	
