id,feature,fc,pval,qval,chr,start,end,score,strand
gene-kcnk5a,gene,0.778374707610229,0.0176823201292199,0.360506171638955,NC_052336.1,32111522,32164617,0,-
gene-kdm5bb,gene,0.785645575482043,0.0205207157068332,0.368112762578773,NC_052322.1,19635843,19673703,0,+
gene-kif21a,gene,0.747970499098393,0.0483723779427425,0.441018254828864,NC_052327.1,37781931,37851377,0,-
gene-klhl30,gene,0.6739380604317,0.0367333664379571,0.421576828359292,NW_024061258.1,102238,115467,0,-
gene-klhl6,gene,1.93156345575693,0.0423273643821671,0.432944310907149,NC_052325.1,12762772,12768804,0,-
gene-kptn,gene,1.51584844028382,0.0183303209396944,0.364374517148429,NC_052318.1,17007255,17019126,0,+
gene-krt18b,gene,1.76280929189153,0.00262814333558303,0.294456832090784,NC_052308.1,47915849,47922043,0,+
gene-ktn1,gene,0.810234130378293,0.0178244940033383,0.360506171638955,NC_052334.1,24720411,24758276,0,+
gene-lamtor5,gene,1.35287881099015,0.0321413469375019,0.406674412378053,NC_052320.1,3725662,3731209,0,+
gene-larp6a,gene,1.35922999347885,0.0222515199342594,0.374899815481975,NC_052336.1,11285380,11290893,0,+
gene-lars2,gene,1.67445973755621,0.0312685344994865,0.404858158902264,NC_052311.1,56000044,56042143,0,+
gene-letm1,gene,0.970191396638879,0.00403586029824343,0.294456832090784,NW_024058108.1,296412,332975,0,+
gene-lgals3a,gene,1.42871198566227,0.00522741692319961,0.304185341544421,NC_052334.1,4388788,4394643,0,+
gene-lin52,gene,1.32409125507402,0.0413513534659575,0.432826590366849,NC_052334.1,26282103,26309620,0,-
gene-lmf1,gene,1.23083149859501,0.0017237217382724,0.294456832090784,NC_052310.1,14250883,14277477,0,-
gene-lmo1,gene,1.03549973262769,0.0455082600563514,0.438326564076203,NC_052336.1,8194011,8220744,0,+
gene-lmo2,gene,1.12039650120121,0.0248765885439018,0.383355204205979,NC_052327.1,50178243,50181618,0,+
gene-lnx2b,gene,0.864631529714548,0.0467616965699233,0.441018254828864,NC_052311.1,26821931,26838423,0,+
gene-LOC120017345,gene,0.851902787151704,0.0135867364590299,0.337565651342339,NC_052307.1,1319266,1456571,0,-
gene-LOC120017349,gene,1.11701049077806,0.00707153179344377,0.308338378842631,NC_052328.1,2514007,2558834,0,-
gene-LOC120017355,gene,0.894628852176768,0.0493495240641255,0.441018254828864,NC_052328.1,3422622,3426100,0,-
gene-LOC120017500,gene,0.84557136421898,0.0488082275155155,0.441018254828864,NC_052328.1,7032185,7063876,0,+
gene-LOC120017504,gene,1.087612578855,0.00505487863371878,0.301412557521834,NC_052328.1,7289902,7345440,0,-
gene-LOC120017510,gene,0.923894424379481,0.0261587591441226,0.38899270270901,NC_052328.1,8358311,8385212,0,+
gene-LOC120017530,gene,0.8187925296856,0.0184849208453874,0.364808928569232,NC_052328.1,9377285,9394917,0,-
gene-LOC120017543,gene,0.904899170270071,0.019025105091218,0.366799336022592,NC_052328.1,10238103,10243297,0,+
gene-LOC120017560,gene,1.47972049527206,0.0444095885568703,0.437208077566777,NC_052328.1,12914512,12925140,0,-
gene-LOC120017562,gene,0.720313879244207,0.0100789967697523,0.32201316590126,NC_052328.1,13032483,13043638,0,+
gene-LOC120017563,gene,1.49232797829204,0.0135241939261854,0.337565317200242,NC_052328.1,13048877,13054255,0,+
gene-LOC120017579,gene,1.36413149524959,0.0192812144499174,0.366799336022592,NC_052328.1,14181433,14184688,0,+
gene-LOC120017580,gene,0.901824329489052,0.00601211825242998,0.307632767845853,NC_052328.1,14187389,14248815,0,-
gene-LOC120017581,gene,0.765259597671475,0.0377508612194778,0.426031727539132,NC_052328.1,14252745,14278907,0,-
gene-LOC120017587,gene,1.42599348104323,0.0140565217652651,0.340449731591911,NC_052328.1,14488328,14498192,0,-
gene-LOC120017588,gene,2.2746006422875,0.0271250069590645,0.392303840679748,NC_052328.1,14484961,14487654,0,+
gene-LOC120017601,gene,0.909135050624733,0.00645295750028962,0.307632767845853,NC_052328.1,14989673,15061180,0,-
gene-LOC120017604,gene,0.754760547222736,0.00868528688866643,0.312997385291562,NC_052307.1,3614357,3640719,0,+
gene-LOC120017612,gene,1.28868026727727,0.00767177140488617,0.309567883574485,NC_052328.1,16074069,16079964,0,+
gene-LOC120017647,gene,1.24967347702741,0.0411668276911992,0.432695905082428,NC_052328.1,20050854,20066348,0,-
gene-LOC120017676,gene,0.837126261209916,0.0268564741334445,0.392303840679748,NC_052307.1,24919401,24930016,0,+
gene-LOC120017727,gene,0.878999050188026,0.0242887297163394,0.381312962064746,NC_052328.1,29115744,29121791,0,-
gene-LOC120017729,gene,1.21686047792759,0.0375816074404944,0.425302866307619,NC_052328.1,29205562,29217994,0,-
gene-LOC120017734,gene,0.552225004972009,0.0454262587041023,0.438264838028898,NC_052328.1,29445501,29481388,0,-
gene-LOC120017742,gene,1.5475191664568,0.00963626165471088,0.320563744879608,NC_052308.1,72057999,72076119,0,+
gene-LOC120017780,gene,1.11439823806629,0.048577856821056,0.441018254828864,NC_052328.1,18067197,18068962,0,-
gene-LOC120017786,gene,0.598876557156537,0.0114060026212409,0.325458456745615,NC_052308.1,72110739,72134141,0,-
gene-LOC120017793,gene,1.43326557403001,0.0252993531224892,0.384084746409414,NC_052328.1,22606039,22643977,0,+
gene-LOC120017828,gene,0.994420461653149,0.00446531411058526,0.294456832090784,NC_052328.1,29064478,29068784,0,+
gene-LOC120017834,gene,0.843871534489331,0.00129841396013797,0.294456832090784,NC_052328.1,29528566,29532475,0,-
gene-LOC120017841,gene,0.961592914583801,0.0454257204686018,0.438264838028898,NC_052328.1,30352521,30353433,0,-
gene-LOC120017843,gene,0.979216949703662,0.0433822214542245,0.434586542866773,NC_052328.1,30405093,30406005,0,-
gene-LOC120017848,gene,0.945133056057004,0.0113319027080527,0.325458456745615,NC_052328.1,31940408,32026730,0,+
gene-LOC120017861,gene,0.949599507320015,0.0403396390122404,0.431417062851279,NC_052328.1,35119646,35134875,0,-
gene-LOC120017865,gene,0.880144542565101,0.0213522831276406,0.371141401880458,NC_052328.1,35471791,35528787,0,-
gene-LOC120017968,gene,0.863734211456167,0.00873873426156857,0.312997385291562,NC_052328.1,33292327,33320415,0,+
gene-LOC120017992,gene,1.00592948553265,0.0254226139401323,0.384084746409414,NC_052308.1,72418068,72418455,0,-
gene-LOC120018003,gene,0.520519491437687,0.0249309754711529,0.383370291749121,NC_052329.1,36893521,36907574,0,+
gene-LOC120018011,gene,0.735059490163818,0.012268358189327,0.328931639323274,NC_052329.1,219738,239879,0,+
gene-LOC120018023,gene,0.88434385262226,0.0433037050873113,0.434580988774948,NC_052329.1,2433122,2443934,0,-
gene-LOC120018052,gene,1.34889531597252,0.010777706987054,0.32515937929485,NC_052329.1,6577162,6584516,0,-
gene-LOC120018070,gene,1.31205691807124,0.0272257699520545,0.392303840679748,NC_052329.1,10445442,10448669,0,+
gene-LOC120018074,gene,0.831385140573118,0.0373318353056028,0.424527332657989,NC_052329.1,10944567,10977531,0,+
gene-LOC120018080,gene,0.705638757415603,0.0486901514777415,0.441018254828864,NC_052329.1,11494122,11504853,0,+
gene-LOC120018087,gene,1.66662740721267,0.00667361414469914,0.30820545002551,NC_052329.1,12950198,12994625,0,-
gene-LOC120018088,gene,1.66803498379232,0.00875279217664415,0.312997385291562,NC_052329.1,13021364,13051614,0,-
gene-LOC120018090,gene,1.42359026716433,0.0076328132711041,0.309567883574485,NC_052329.1,13001186,13019984,0,-
gene-LOC120018096,gene,0.966478519625291,0.00176798102026843,0.294456832090784,NC_052329.1,19569762,19598541,0,-
gene-LOC120018114,gene,0.93283428253309,0.0175453248161253,0.360136459172993,NC_052329.1,15677194,15737752,0,-
gene-LOC120018122,gene,1.2869982665966,0.0196481022738962,0.366799336022592,NC_052329.1,16599429,16681920,0,+
gene-LOC120018127,gene,1.84063625632035,0.00416580081448781,0.294456832090784,NC_052329.1,16889884,16893696,0,+
gene-LOC120018128,gene,0.735536707111324,0.0217233096342007,0.371958102345104,NC_052329.1,17373114,17424767,0,+
gene-LOC120018138,gene,1.33936275415885,0.0186199982427523,0.365940828015656,NC_052308.1,73082071,73102178,0,-
gene-LOC120018145,gene,1.27467175439861,0.0344745283676646,0.413605212054113,NC_052329.1,19542274,19546515,0,-
gene-LOC120018148,gene,0.733841082852073,0.0324702543821465,0.406674412378053,NC_052329.1,19675242,19691466,0,-
gene-LOC120018149,gene,1.32870618792908,0.0482997493453772,0.441018254828864,NC_052329.1,19692655,19695891,0,-
gene-LOC120018154,gene,1.13812830904799,0.0290680361048932,0.397805589206406,NC_052329.1,20011901,20023057,0,+
gene-LOC120018157,gene,1.42268232290528,0.00434608141464032,0.294456832090784,NC_052308.1,73034582,73037060,0,-
gene-LOC120018180,gene,0.83356959246417,0.0164862504675638,0.353367138064069,NC_052329.1,21559081,21564382,0,-
gene-LOC120018188,gene,0.813726791996654,0.0453490804930099,0.438264838028898,NC_052329.1,22667559,22670736,0,-
gene-LOC120018192,gene,1.09791459750566,0.0389532888876474,0.42955244889601,NC_052329.1,22725017,22731732,0,+
gene-LOC120018198,gene,1.54324865233484,0.000467757023489224,0.294456832090784,NC_052308.1,73118715,73132948,0,-
gene-LOC120018206,gene,1.08615253909826,0.0275120764262931,0.392883121313557,NC_052329.1,23428040,23503661,0,+
gene-LOC120018213,gene,1.51964791587787,0.0228634033114785,0.375959234685581,NC_052329.1,24068547,24069953,0,+
gene-LOC120018214,gene,1.45475617289639,0.00781420847646108,0.309567883574485,NC_052329.1,24071002,24073117,0,+
gene-LOC120018216,gene,1.42900820625418,0.0326818701335252,0.407397837100464,NC_052329.1,24107341,24117378,0,+
gene-LOC120018230,gene,0.832595802982028,0.0390235949872941,0.42955244889601,NC_052329.1,25129363,25180132,0,-
gene-LOC120018244,gene,0.803623648912653,0.0397750870698703,0.431241603733196,NC_052329.1,26443256,26453038,0,-
gene-LOC120018257,gene,1.63009146855367,0.047615914889651,0.441018254828864,NC_052329.1,27838421,27874113,0,+
gene-LOC120018294,gene,0.642275931172194,0.0175849409019866,0.360207991690356,NC_052329.1,31015535,31058857,0,+
gene-LOC120018302,gene,1.4482394559206,0.0235564597238167,0.378579399986368,NC_052329.1,31175625,31177289,0,+
gene-LOC120018310,gene,0.876505513148484,0.0346408374160595,0.413801407843692,NC_052329.1,31647868,31667623,0,-
gene-LOC120018321,gene,1.30601984679323,0.0167833286937055,0.354673305787588,NC_052329.1,32071853,32075074,0,+
gene-LOC120018322,gene,1.51013283193691,0.0440991944330485,0.436397772232184,NC_052329.1,32067889,32070990,0,+
gene-LOC120018323,gene,1.17357991351459,0.0223949435872249,0.374899815481975,NC_052329.1,32154310,32161939,0,+
gene-LOC120018332,gene,0.909231098170758,0.0360391299686065,0.419775422349059,NC_052308.1,76136889,76172391,0,-
gene-LOC120018340,gene,1.57239856726386,0.00439880528455328,0.294456832090784,NC_052329.1,32726714,32738931,0,+
gene-LOC120018358,gene,1.40795884531445,0.0245796991330494,0.382533892406655,NC_052329.1,34830689,34837261,0,-
gene-LOC120018395,gene,0.768337689389603,0.0171507176290367,0.357285278441172,NC_052329.1,38031264,38056281,0,-
gene-LOC120018396,gene,1.06950526285057,0.0210060829525989,0.370657148006446,NC_052329.1,38055449,38060492,0,+
gene-LOC120018412,gene,0.958039710646621,0.0036882550679298,0.294456832090784,NC_052329.1,39001251,39009382,0,+
gene-LOC120018414,gene,0.81696656333811,0.00375656660531254,0.294456832090784,NC_052329.1,39118589,39154761,0,+
gene-LOC120018436,gene,0.789165626861341,0.0232832513574782,0.377871586253404,NC_052329.1,41845514,41863826,0,+
gene-LOC120018446,gene,1.61674641726959,0.0246318549505131,0.382803634570227,NC_052329.1,42328491,42337790,0,+
gene-LOC120018447,gene,0.956554413789325,0.00378431832489368,0.294456832090784,NC_052308.1,76206656,76230040,0,+
gene-LOC120018531,gene,0.979091551718319,0.0317289461528443,0.406674412378053,NC_052329.1,21313781,21321325,0,-
gene-LOC120018577,gene,0.827839005676207,0.0319008866090725,0.406674412378053,NC_052329.1,26252312,26266981,0,+
gene-LOC120018646,gene,0.940909944918449,0.0295150295096132,0.398749136898002,NC_052329.1,32480532,32498633,0,-
gene-LOC120018648,gene,0.85244464217063,0.000691837276481033,0.294456832090784,NC_052329.1,32551920,32573467,0,+
gene-LOC120018674,gene,0.894665591310575,0.0341694988149901,0.412890280561477,NC_052329.1,39028155,39063731,0,-
gene-LOC120018737,gene,1.25930238626254,0.0488136544250007,0.441018254828864,NC_052329.1,15024688,15029385,0,-
gene-LOC120018741,gene,1.44316861582204,0.0041277640156,0.294456832090784,NC_052329.1,16491407,16498262,0,+
gene-LOC120018793,gene,1.11890165680696,0.00707495778327538,0.308338378842631,NC_052329.1,32123500,32127078,0,-
gene-LOC120018806,gene,1.25208590573517,0.0249203144384458,0.383370291749121,NC_052329.1,34993593,35015470,0,+
gene-LOC120018825,gene,1.50768641079715,0.0130683083693195,0.336327249031584,NC_052329.1,39386942,39389832,0,-
gene-LOC120018830,gene,1.32609401540198,0.0404181319203656,0.431417062851279,NC_052329.1,39645978,39649707,0,+
gene-LOC120018845,gene,0.930812742593757,0.0459257866380283,0.439124555450535,NC_052329.1,43338455,43341160,0,-
gene-LOC120018847,gene,1.2606758866451,0.00101684230707588,0.294456832090784,NC_052329.1,43878266,43908009,0,+
gene-LOC120018861,gene,1.32856530377746,0.0154840511848924,0.349729738940114,NC_052329.1,31963765,31968056,0,-
gene-LOC120018939,gene,0.528707060055607,0.0223675785567565,0.374899815481975,NC_052329.1,6445365,6567286,0,-
gene-LOC120018977,gene,1.46793087055148,0.0484940711366708,0.441018254828864,NC_052308.1,76584880,76602570,0,+
gene-LOC120018993,gene,1.46571748684224,0.00619784213668806,0.307632767845853,NC_052308.1,76099379,76118568,0,-
gene-LOC120019041,gene,1.37802768215116,0.00322968343648489,0.294456832090784,NC_052330.1,18397921,18418147,0,+
gene-LOC120019087,gene,0.877890573133105,0.00442677235719335,0.294456832090784,NC_052330.1,22326696,22353209,0,+
gene-LOC120019111,gene,1.25189126195214,0.0274280429567604,0.392303840679748,NC_052330.1,25101453,25238123,0,+
gene-LOC120019120,gene,1.25233134965784,0.0265426788914287,0.389788136904263,NC_052330.1,26237491,26260228,0,-
gene-LOC120019122,gene,0.916721064274076,0.0304749351392595,0.401968931656114,NC_052308.1,76196995,76206527,0,+
gene-LOC120019124,gene,1.2017560102829,0.0163113360492544,0.352331256915375,NC_052330.1,26915658,26918275,0,+
gene-LOC120019151,gene,0.715313121787527,0.0453393675009107,0.438264838028898,NC_052330.1,28955295,28959182,0,-
gene-LOC120019153,gene,0.722521068682698,0.0468093700096247,0.441018254828864,NC_052330.1,29018527,29023572,0,-
gene-LOC120019163,gene,1.2262736028426,0.0440620611632105,0.436397772232184,NC_052330.1,30045013,30064874,0,+
gene-LOC120019165,gene,1.79565167495018,0.000406621502713866,0.294456832090784,NC_052330.1,30126240,30127966,0,-
gene-LOC120019168,gene,1.3611411782304,0.0486289559347379,0.441018254828864,NC_052330.1,30130352,30131934,0,-
gene-LOC120019174,gene,0.809118109313549,0.0360483957818102,0.419775422349059,NC_052330.1,30838271,30852331,0,+
gene-LOC120019185,gene,0.810676910509292,0.0425122125096901,0.432944310907149,NC_052330.1,32184274,32217957,0,-
gene-LOC120019212,gene,0.880156497730811,0.035079767391428,0.414716710164185,NC_052307.1,25385933,25428832,0,-
gene-LOC120019233,gene,0.882166861653985,0.00841011652031431,0.310580988361619,NC_052330.1,1284969,1348427,0,+
gene-LOC120019240,gene,0.982640048055445,0.00160823947561251,0.294456832090784,NC_052308.1,77731531,77733497,0,+
gene-LOC120019300,gene,0.875875539298616,0.0458200969604337,0.43904456218495,NC_052330.1,15339031,15367128,0,-
gene-LOC120019313,gene,0.977254905691466,0.0420801024143145,0.432944310907149,NC_052308.1,77912972,77920514,0,+
gene-LOC120019320,gene,0.979257439852515,0.0286191390246584,0.396601195681957,NC_052308.1,78027021,78034646,0,-
gene-LOC120019372,gene,0.814381627388494,0.0025955131995814,0.294456832090784,NC_052330.1,26261420,26291308,0,+
gene-LOC120019400,gene,0.984938779289109,0.0112130503688933,0.32515937929485,NC_052330.1,33660982,33663631,0,+
gene-LOC120019401,gene,0.828215235879233,0.0110403436544704,0.32515937929485,NC_052330.1,33666312,33754940,0,-
gene-LOC120019426,gene,1.3124236634203,0.0467114734562425,0.44097140675619,NC_052330.1,1926319,1929672,0,+
gene-LOC120019469,gene,0.985154603959391,0.0406749315996202,0.431769210783924,NC_052330.1,14218269,14224540,0,+
gene-LOC120019472,gene,0.96930481053296,0.0495402769164331,0.441018254828864,NC_052330.1,14378573,14385907,0,-
gene-LOC120019474,gene,0.839599099223527,0.0412507702843266,0.432695905082428,NC_052330.1,22123916,22139645,0,+
gene-LOC120019476,gene,0.966489678040125,0.0399458659504578,0.431241603733196,NC_052330.1,3544625,3568561,0,-
gene-LOC120019485,gene,0.791450808742035,0.0216057026666165,0.371958102345104,NC_052330.1,33834747,33843426,0,-
gene-LOC120019590,gene,0.880172872285905,0.047599069267336,0.441018254828864,NC_052330.1,1649197,1711395,0,-
gene-LOC120019599,gene,1.59004689689619,0.0146098431589825,0.343656451087489,NC_052330.1,2760435,2779338,0,+
gene-LOC120019603,gene,1.3139808029515,0.0320079339903501,0.406674412378053,NC_052330.1,3456169,3462679,0,-
gene-LOC120019610,gene,1.14461838364522,0.00820924893340913,0.310524264571723,NC_052330.1,4203021,4208684,0,-
gene-LOC120019624,gene,1.38308927748235,0.00381024622753756,0.294456832090784,NC_052308.1,80009701,80027812,0,-
gene-LOC120019635,gene,0.732794909479312,0.0425853600081176,0.433316878231318,NC_052330.1,6402911,6409046,0,+
gene-LOC120019636,gene,1.50950945103136,0.0265148838815372,0.389738910746191,NC_052330.1,6409042,6410883,0,-
gene-LOC120019659,gene,0.97556992910036,0.00687575243795502,0.308338378842631,NC_052330.1,8492811,8564630,0,-
gene-LOC120019663,gene,1.46367321489997,0.0195655632030607,0.366799336022592,NC_052330.1,9097710,9101154,0,-
gene-LOC120019675,gene,0.927572917709728,0.000388558539835104,0.294456832090784,NC_052330.1,9649895,9719275,0,+
gene-LOC120019676,gene,1.16063009714362,0.0352742530924552,0.415306789890392,NC_052330.1,9740692,9813807,0,+
gene-LOC120019683,gene,1.51201027414554,0.0203451233633196,0.367840722738791,NC_052330.1,9885180,9891867,0,-
gene-LOC120019707,gene,0.931696457753119,0.0279717115237407,0.394112735572938,NC_052330.1,11645742,11686311,0,+
gene-LOC120019708,gene,0.818526355382719,0.0149848774608341,0.345838083214736,NC_052330.1,11841742,12003529,0,+
gene-LOC120019731,gene,0.816026277226244,0.00402159431048621,0.294456832090784,NC_052330.1,13025725,13028293,0,+
gene-LOC120019756,gene,0.786904526958412,0.0272530225015768,0.392303840679748,NC_052330.1,14845476,14868783,0,+
gene-LOC120019767,gene,1.32682406988124,0.00789896703805104,0.309567883574485,NC_052330.1,15332807,15334219,0,+
gene-LOC120019795,gene,0.904035001670732,0.0101740349458603,0.322777824209242,NC_052331.1,17965356,18028353,0,+
gene-LOC120019821,gene,0.695124341797751,0.0447594034298777,0.438075811596274,NC_052331.1,17747149,17855694,0,-
gene-LOC120019866,gene,0.785103591268016,0.0126512332514733,0.332081242228635,NC_052331.1,28205293,28301963,0,+
gene-LOC120019909,gene,0.774671503453873,0.00817716298957638,0.310524264571723,NC_052331.1,34092191,34125979,0,+
gene-LOC120019935,gene,0.972399698962026,0.0184497266443436,0.364769235777677,NC_052331.1,38812263,38814159,0,-
gene-LOC120019965,gene,1.3812887899426,0.0196190322661735,0.366799336022592,NC_052331.1,5010793,5017838,0,+
gene-LOC120019987,gene,1.83482848927942,0.00399790262869626,0.294456832090784,NC_052331.1,30017568,30020053,0,+
gene-LOC120019995,gene,1.34006961461198,0.0176613892166599,0.360506171638955,NC_052331.1,31338409,31342902,0,-
