gene_id	symbol	product	biotype	n_go	n_lines	has_phase2_line	reciprocal_pav	ecotype_only	cnv	sv	dmr	ref_pav
gene-LOC120020726	LOC120020726	serine/arginine repetitive matrix protein 2-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120020727	LOC120020727	ATP-dependent zinc metalloprotease YME1L1-like	protein_coding	7	2	1	0	0	1	1	0	0
gene-LOC120020950	LOC120020950	serine/threonine-protein phosphatase 6 catalytic subunit	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120021126	LOC120021126	claudin-4-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120021129	LOC120021129	CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1-like	protein_coding	2	2	1	1	0	0	1	0	0
gene-LOC120021170	LOC120021170	C-type mannose receptor 2-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120021197	LOC120021197	alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120021204	LOC120021204	cip1-interacting zinc finger protein-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120021205	LOC120021205	surfeit locus protein 2-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120021208	LOC120021208	surfeit locus protein 4	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120021226	LOC120021226	mediator of RNA polymerase II transcription subunit 22	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120021270	LOC120021270	uncharacterized LOC120021270	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120021300	LOC120021300	uncharacterized LOC120021300	lncRNA	0	2	1	0	1	0	1	0	0
gene-LOC120021321	LOC120021321	uncharacterized LOC120021321	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120021322	LOC120021322	protein phosphatase PTC7 homolog	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120021367	LOC120021367	stress-induced-phosphoprotein 1-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120021369	LOC120021369	histone acetyltransferase KAT5-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120021394	LOC120021394	ubiquitin carboxyl-terminal hydrolase 20-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120021513	LOC120021513	claudin-3-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120021519	LOC120021519	cAMP-specific 3',5'-cyclic phosphodiesterase 4D-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120021611	LOC120021611	ectonucleoside triphosphate diphosphohydrolase 2-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120021614	LOC120021614	uncharacterized LOC120021614	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120021626	LOC120021626	dolichyldiphosphatase 1-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120021648	LOC120021648	60S ribosomal protein L7a	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120021676	LOC120021676	glutamate receptor ionotropic, NMDA 1	protein_coding	9	2	1	0	0	1	1	0	0
gene-LOC120021739	LOC120021739	fermitin family homolog 3-like	protein_coding	8	2	1	0	0	1	1	0	0
gene-LOC120021749	LOC120021749	uncharacterized LOC120021749	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120021750	LOC120021750	uncharacterized LOC120021750	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120021779	LOC120021779	protein B4-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120021787	LOC120021787	uncharacterized LOC120021787	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120021795	LOC120021795	zinc finger and BTB domain-containing protein 43-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120021806	LOC120021806	histone H1-beta, late embryonic-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120021809	LOC120021809	NEDD4-binding protein 2-like 1	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120021812	LOC120021812	NEDD4-binding protein 2-like 1	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120021859	LOC120021859	voltage-dependent calcium channel subunit alpha-2/delta-2-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120021870	LOC120021870	interferon-induced protein 44-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120021872	LOC120021872	GDNF family receptor alpha-2-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120021902	LOC120021902	CLOCK-interacting pacemaker-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120021916	LOC120021916	small nucleolar RNA SNORD36	snoRNA	0	2	1	0	0	1	1	0	0
gene-LOC120021917	LOC120021917	small nucleolar RNA SNORD36	snoRNA	0	2	1	0	0	1	1	0	0
gene-LOC120021918	LOC120021918	U7 small nuclear RNA	snRNA	0	2	1	0	0	1	1	0	0
gene-LOC120021920	LOC120021920	small nucleolar RNA SNORD24	snoRNA	0	2	1	0	0	1	1	0	0
gene-LOC120021921	LOC120021921	small nucleolar RNA SNORD24	snoRNA	0	2	1	0	0	1	1	0	0
gene-LOC120021940	LOC120021940	small nucleolar RNA SNORD65	snoRNA	0	2	1	0	1	0	1	0	0
gene-LOC120021942	LOC120021942	small nucleolar RNA SNORD65	snoRNA	0	2	1	0	1	0	1	0	0
gene-LOC120021948	LOC120021948	small nucleolar RNA SNORD36	snoRNA	0	2	1	0	0	1	1	0	0
gene-LOC120021949	LOC120021949	small nucleolar RNA SNORD36	snoRNA	0	2	1	0	0	1	1	0	0
gene-LOC120022006	LOC120022006	cell surface glycoprotein 1-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120022007	LOC120022007	gap junction alpha-9 protein-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120022070	LOC120022070	growth factor receptor-bound protein 10-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120022070_1				0	2	1	1	1	0	0	0	0
gene-LOC120022079	LOC120022079	translocon-associated protein subunit beta-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120022117	LOC120022117	fatty acid-binding protein, heart	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120022143	LOC120022143	serine/arginine-rich splicing factor 10-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120022192	LOC120022192		V_segment	0	2	1	0	0	1	1	0	0
gene-LOC120022197	LOC120022197		V_segment	0	2	1	0	0	1	1	0	0
gene-LOC120022261	LOC120022261	diacylglycerol O-acyltransferase 1-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120022294	LOC120022294	serine/threonine-protein kinase pef1-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120022305	LOC120022305	induced myeloid leukemia cell differentiation protein Mcl-1 homolog	protein_coding	9	2	1	0	0	1	1	0	0
gene-LOC120022308	LOC120022308	immunoglobulin superfamily DCC subclass member 3-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120022320	LOC120022320	immunoglobulin lambda-like polypeptide 5	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120022334	LOC120022334	flocculation protein FLO11-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120022356	LOC120022356	NACHT, LRR and PYD domains-containing protein 3-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120022415	LOC120022415	ephrin-A3-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120022528	LOC120022528	probable C-mannosyltransferase DPY19L4	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120022571	LOC120022571	tapasin-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120022572	LOC120022572	lysine-specific histone demethylase 1B	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120022581	LOC120022581	c-Myc-binding protein-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120022634	LOC120022634	akirin-1A-like	protein_coding	9	2	1	0	0	1	1	0	0
gene-LOC120022707	LOC120022707	uncharacterized LOC120022707	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120022743	LOC120022743	chromatin modification-related protein MEAF6	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120022770	LOC120022770	cilia- and flagella-associated protein 20-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120022803	LOC120022803	four and a half LIM domains protein 3-like	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120022811	LOC120022811	keratin, type I cytoskeletal 13-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120022820	LOC120022820	keratin, type I cytoskeletal 13-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120022826	LOC120022826	keratin, type I cytoskeletal 13-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120022877	LOC120022877	small nucleolar RNA SNORD53/SNORD92	snoRNA	0	2	1	0	1	0	1	0	0
gene-LOC120022965	LOC120022965	eukaryotic translation initiation factor 2-alpha kinase 3-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120022971	LOC120022971	zinc finger FYVE domain-containing protein 26-like	protein_coding	7	2	1	0	1	0	1	0	0
gene-LOC120022977	LOC120022977		V_segment	0	2	1	0	0	1	1	0	0
gene-LOC120022979	LOC120022979		V_segment	0	2	1	0	0	1	1	0	0
gene-LOC120022980	LOC120022980		V_segment	0	2	1	0	0	1	1	0	0
gene-LOC120022981	LOC120022981		V_segment	0	2	1	0	0	1	1	0	0
gene-LOC120022984	LOC120022984		V_segment	0	2	1	0	1	0	1	0	0
gene-LOC120023029	LOC120023029	rhomboid-related protein 3-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120023046	LOC120023046	MAX gene-associated protein-like	protein_coding	7	2	1	0	0	1	1	0	0
gene-LOC120023084	LOC120023084	uncharacterized LOC120023084	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120023137	LOC120023137	E3 ubiquitin-protein ligase NEURL1-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120023175	LOC120023175	calmodulin-1	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120023181	LOC120023181	tyrosine-protein kinase receptor TYRO3-like	protein_coding	11	2	1	0	0	1	1	0	0
gene-LOC120023231	LOC120023231	HHIP-like protein 1	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120023241	LOC120023241	potassium channel subfamily K member 10-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120023271	LOC120023271	nanos homolog 3-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120023380	LOC120023380	voltage-dependent P/Q-type calcium channel subunit alpha-1A-like	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120023431	LOC120023431	26S proteasome regulatory subunit 4-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120023455	LOC120023455	piggyBac transposable element-derived protein 4-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120023518	LOC120023518	calmodulin-regulated spectrin-associated protein 3-like	protein_coding	7	2	1	0	1	0	0	0	1
gene-LOC120023576	LOC120023576	saccharopine dehydrogenase-like oxidoreductase	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120023601	LOC120023601	leucine-rich repeat-containing protein 57-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120023642	LOC120023642	uromodulin-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120023649	LOC120023649	uromodulin-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120023677	LOC120023677	piggyBac transposable element-derived protein 4-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120023746	LOC120023746	myosin heavy chain, fast skeletal muscle-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120023751	LOC120023751	uncharacterized LOC120023751	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120023827	LOC120023827	cytosolic 5'-nucleotidase 1A-like	protein_coding	7	2	1	0	0	1	1	0	0
gene-LOC120023896	LOC120023896	uncharacterized LOC120023896	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120024004	LOC120024004	uncharacterized LOC120024004	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120024020	LOC120024020	E3 ubiquitin-protein ligase rnf168-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120024026	LOC120024026	lactoylglutathione lyase-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120024042	LOC120024042	exostosin-like 3	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120024072	LOC120024072	uncharacterized LOC120024072	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120024080	LOC120024080	sodium/bile acid cotransporter-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120024102	LOC120024102	uncharacterized LOC120024102	lncRNA	0	2	1	0	1	0	1	0	0
gene-LOC120024150	LOC120024150	RING finger protein 224-like	protein_coding	2	2	1	0	1	0	0	0	1
gene-LOC120024164	LOC120024164	ribosomal oxygenase 1-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120024165	LOC120024165	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1-like	protein_coding	2	2	1	0	0	1	1	0	0
gene-LOC120024210	LOC120024210	4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase 9-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120024212	LOC120024212	transmembrane protein 121	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120024258	LOC120024258	uncharacterized LOC120024258	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120024332	LOC120024332	collagen alpha-1(X) chain-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120024345	LOC120024345	beta-soluble NSF attachment protein	protein_coding	9	2	1	0	1	0	1	0	0
gene-LOC120024458	LOC120024458	sodium/potassium-transporting ATPase subunit beta-1-interacting protein 2	protein_coding	1	2	1	1	0	0	1	0	0
gene-LOC120024696	LOC120024696	transient receptor potential cation channel subfamily M member 7-like	protein_coding	9	2	1	0	1	0	1	0	0
gene-LOC120024699	LOC120024699	unconventional myosin-Va-like	protein_coding	9	2	1	0	1	0	1	0	0
gene-LOC120024700	LOC120024700	signal peptide peptidase-like 2A	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120024702	LOC120024702	guanine nucleotide-binding protein subunit beta-5b	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120024710	LOC120024710	uncharacterized LOC120024710	lncRNA	0	2	1	0	1	0	1	0	0
gene-LOC120024777	LOC120024777	E3 ubiquitin-protein ligase MARCHF3-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120024786	LOC120024786	epithelial splicing regulatory protein 2-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120024793	LOC120024793	carbohydrate sulfotransferase 8-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120024827	LOC120024827	plectin	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120024840	LOC120024840	protein FAM189A1-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120024841	LOC120024841	immunoglobulin superfamily DCC subclass member 3-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120024854	LOC120024854	ubiquitin-conjugating enzyme E2 Q2-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120024865	LOC120024865	BTB/POZ domain-containing protein kctd15	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120024866	LOC120024866	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120024893	LOC120024893	carnitine O-palmitoyltransferase 1, liver isoform-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120024896	LOC120024896	macrophage-stimulating protein receptor-like	protein_coding	12	2	1	0	0	1	1	0	0
gene-LOC120024908	LOC120024908	uncharacterized LOC120024908	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120024920	LOC120024920	major histocompatibility complex class I-related gene protein-like	protein_coding	3	2	1	1	0	0	1	0	0
gene-LOC120024924	LOC120024924	pro-cathepsin H-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120024929	LOC120024929	protein GOLM2-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120024938	LOC120024938	cytochrome b5-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120024952	LOC120024952	SH2 domain-containing adapter protein F-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120024955	LOC120024955	F-actin-monooxygenase MICAL2-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120024960	LOC120024960	solute carrier family 12 member 4-like	protein_coding	8	2	1	0	1	0	1	0	0
gene-LOC120024980	LOC120024980	pyruvate kinase PKM-like	protein_coding	5	2	1	0	1	0	1	0	0
gene-LOC120025027	LOC120025027	AKT-interacting protein-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120025030	LOC120025030	FAS-associated death domain protein-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120025041	LOC120025041	CTD small phosphatase-like protein 2-B	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120025042	LOC120025042	inhibitory synaptic factor 1-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120025046	LOC120025046	protein mono-ADP-ribosyltransferase PARP6	protein_coding	8	2	1	0	1	0	1	0	0
gene-LOC120025077	LOC120025077	anoctamin-1-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120025078	LOC120025078	high choriolytic enzyme 1-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120025084	LOC120025084	leucine zipper protein 2-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120025121	LOC120025121	cAMP-regulated phosphoprotein 19-A-like	protein_coding	3	2	1	0	0	1	0	0	1
gene-LOC120025151	LOC120025151	eukaryotic translation initiation factor 3 subunit J-A-like	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120025169	LOC120025169	AP-1 complex subunit beta-1-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120025214	LOC120025214	peroxisomal membrane protein PEX16-like	protein_coding	2	2	1	0	1	0	1	0	0
gene-LOC120025220	LOC120025220	ubiquitin-like protein 7	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120025225	LOC120025225	lysosomal acid phosphatase-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120025227	LOC120025227	uncharacterized LOC120025227	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120025251	LOC120025251	UDP-glucuronosyltransferase 2A1-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120025281	LOC120025281	C2 calcium-dependent domain-containing protein 4C-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120025317	LOC120025317	cartilage intermediate layer protein 1-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120025324	LOC120025324	uncharacterized protein KIAA0895-like	protein_coding	0	2	1	0	1	0	1	0	0
gene-LOC120025338	LOC120025338	transcription factor E2F8-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120025345	LOC120025345	transmembrane 6 superfamily member 1-like	protein_coding	1	2	1	0	0	1	1	0	0
gene-LOC120025347	LOC120025347	polypeptide N-acetylgalactosaminyltransferase 18-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120025359	LOC120025359	tight junction protein ZO-1-like	protein_coding	8	2	1	0	1	0	1	0	0
gene-LOC120025366	LOC120025366	trans-1,2-dihydrobenzene-1,2-diol dehydrogenase-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120025372	LOC120025372	C-C motif chemokine 13-like	protein_coding	16	2	1	0	0	1	1	0	0
gene-LOC120025430	LOC120025430	ectonucleoside triphosphate diphosphohydrolase 2-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120025448	LOC120025448	myosin-IIIb-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120025450	LOC120025450	uncharacterized LOC120025450	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120025454	LOC120025454	uncharacterized LOC120025454	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120025509	LOC120025509	endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase-like	protein_coding	7	2	1	0	0	1	1	0	0
gene-LOC120025522	LOC120025522	ankyrin-1-like	protein_coding	2	2	1	1	0	0	1	0	0
gene-LOC120025537	LOC120025537	astrotactin-2-like	protein_coding	3	2	1	1	0	0	1	0	0
gene-LOC120025542	LOC120025542	glutamine synthetase-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120025549	LOC120025549	leucine-rich repeat transmembrane neuronal protein 4-like	protein_coding	1	2	1	1	0	0	1	0	0
gene-LOC120025609	LOC120025609	tetratricopeptide repeat protein 28-like	protein_coding	1	2	1	0	1	0	1	0	0
gene-LOC120025642	LOC120025642	TOG array regulator of axonemal microtubules protein 2-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120025643	LOC120025643	TOG array regulator of axonemal microtubules protein 1-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120025703	LOC120025703	uncharacterized LOC120025703	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120025722	LOC120025722	hamartin-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120025825	LOC120025825	14 kDa phosphohistidine phosphatase-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120025929	LOC120025929	zinc finger protein Gfi-1b-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120025932	LOC120025932	bile salt-activated lipase-like	protein_coding	13	2	1	0	0	1	1	0	0
gene-LOC120025972	LOC120025972	arrestin domain-containing protein 1-like	protein_coding	4	2	1	0	0	1	1	0	0
gene-LOC120026064	LOC120026064	centrin-3-like	protein_coding	4	2	1	0	1	0	1	0	0
gene-LOC120026067	LOC120026067	heat shock protein 30-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120026096	LOC120026096	lysozyme C II	protein_coding	3	2	1	0	1	0	1	0	0
gene-LOC120026206	LOC120026206	interferon-induced protein 44-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120026216	LOC120026216	interferon-induced protein 44-like	protein_coding	0	2	1	0	0	1	1	0	0
gene-LOC120026238	LOC120026238	proteinase-activated receptor 2-like	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120026316	LOC120026316	uncharacterized LOC120026316	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120026418	LOC120026418	heat shock protein 30-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120026428	LOC120026428	ubiquitin carboxyl-terminal hydrolase 37-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120026437	LOC120026437	uncharacterized LOC120026437	lncRNA	0	2	1	0	0	1	1	0	0
gene-LOC120026442	LOC120026442	transcriptional repressor scratch 1-like	protein_coding	3	2	1	0	0	1	1	0	0
gene-LOC120026454	LOC120026454	transcription factor 15-like	protein_coding	5	2	1	0	0	1	1	0	0
gene-LOC120026463	LOC120026463	casein kinase II subunit alpha-like	protein_coding	6	2	1	0	0	1	1	0	0
gene-LOC120026501	LOC120026501	glutamate receptor ionotropic, NMDA 1-like	protein_coding	9	2	1	0	0	1	1	0	0
gene-LOC120026514	LOC120026514	U2 spliceosomal RNA	snRNA	0	2	1	0	1	0	1	0	0
gene-LOC120026519	LOC120026519	U2 spliceosomal RNA	snRNA	0	2	1	0	1	0	1	0	0
gene-LOC120026531	LOC120026531	U2 spliceosomal RNA	snRNA	0	2	1	0	1	0	1	0	0
gene-LOC120026538	LOC120026538	U5 spliceosomal RNA	snRNA	0	2	1	0	1	0	1	0	0
gene-LOC120026539	LOC120026539	U5 spliceosomal RNA	snRNA	0	2	1	0	1	0	1	0	0
gene-LOC120026540	LOC120026540	polyubiquitin-like	protein_coding	6	2	1	0	1	0	1	0	0
gene-LOC120026543	LOC120026543	U5 spliceosomal RNA	snRNA	0	2	1	0	1	0	1	0	0
gene-LOC120026544	LOC120026544	U2 spliceosomal RNA	snRNA	0	2	1	0	1	0	1	0	0
gene-LOC120026545	LOC120026545	U5 spliceosomal RNA	snRNA	0	2	1	0	1	0	1	0	0
gene-LOC120026549	LOC120026549	U5 spliceosomal RNA	snRNA	0	2	1	0	1	0	1	0	0
gene-LOC120026560	LOC120026560	U5 spliceosomal RNA	snRNA	0	2	1	0	1	0	1	0	0
gene-LOC120026561	LOC120026561	U5 spliceosomal RNA	snRNA	0	2	1	0	1	0	1	0	0
gene-LOC120026562	LOC120026562	U5 spliceosomal RNA	snRNA	0	2	1	0	1	0	1	0	0
gene-LOC120026563	LOC120026563	U5 spliceosomal RNA	snRNA	0	2	1	0	1	0	1	0	0
gene-LOC120026564	LOC120026564	U5 spliceosomal RNA	snRNA	0	2	1	0	1	0	1	0	0
