gene_id	symbol	geneid	biotype	chrom	start	end	strand	is_named	product	n_go	go_bp	go_mf	go_cc	go_terms
gene-LOC120017521	LOC120017521	120017521	protein_coding	NC_052308.1	71098870	71120720	-	0	meiosis regulator and mRNA stability factor 1	6	1	3	2	GO:0004540|GO:0005737|GO:0005777|GO:0016441|GO:1903231|GO:1905762
gene-LOC120017523	LOC120017523	120017523	protein_coding	NC_052328.1	8907640	8924340	-	0	phosphoinositide 3-kinase adapter protein 1-like	3	0	2	1	GO:0005102|GO:0005829|GO:0036312
gene-LOC120017525	LOC120017525	120017525	lncRNA	NC_052328.1	8927872	8989436	-	0	uncharacterized LOC120017525	0	0	0	0	
gene-LOC120017526	LOC120017526	120017526	protein_coding	NC_052328.1	9063593	9078954	+	0	rab11 family-interacting protein 2-like	4	1	1	2	GO:0001891|GO:0005768|GO:0031267|GO:0045055
gene-LOC120017527	LOC120017527	120017527	protein_coding	NC_052328.1	9277204	9302651	-	0	eukaryotic translation initiation factor 3 subunit A-like	7	2	2	3	GO:0001732|GO:0002188|GO:0003729|GO:0003743|GO:0043614|GO:0071540|GO:0071541
gene-LOC120017528	LOC120017528	120017528	protein_coding	NC_052328.1	9353818	9367938	-	0	transmembrane 9 superfamily member 3	2	1	0	1	GO:0016020|GO:0072657
gene-LOC120017529	LOC120017529	120017529	protein_coding	NC_052328.1	9343778	9353706	+	0	thioredoxin-dependent peroxide reductase, mitochondrial-like	7	4	1	2	GO:0005739|GO:0005829|GO:0006979|GO:0008379|GO:0033554|GO:0042744|GO:0045454
gene-LOC120017530	LOC120017530	120017530	protein_coding	NC_052328.1	9377286	9394917	-	0	lysophosphatidylserine lipase ABHD12-like	5	2	2	1	GO:0004622|GO:0005789|GO:0006660|GO:0047372|GO:0052651
gene-LOC120017531	LOC120017531	120017531	protein_coding	NC_052328.1	9403367	9412611	-	0	molybdenum cofactor sulfurase-like	4	1	3	0	GO:0006777|GO:0008265|GO:0030151|GO:0030170
gene-LOC120017532	LOC120017532	120017532	protein_coding	NC_052328.1	9457048	9483860	+	0	brorin-like	4	1	1	2	GO:0005515|GO:0005615|GO:0030514|GO:0032281
gene-LOC120017533	LOC120017533	120017533	protein_coding	NC_052328.1	9572781	9579815	+	0	tubulin--tyrosine ligase-like	1	1	0	0	GO:0036211
gene-LOC120017535	LOC120017535	120017535	protein_coding	NC_052328.1	9721418	9789956	-	0	regulator of microtubule dynamics protein 2-like	4	0	1	3	GO:0005737|GO:0005876|GO:0008017|GO:0097431
gene-LOC120017536	LOC120017536	120017536	protein_coding	NC_052328.1	9910513	9932633	-	0	kynurenine 3-monooxygenase-like	8	4	3	1	GO:0004502|GO:0005741|GO:0006569|GO:0016174|GO:0019674|GO:0019805|GO:0070189|GO:0071949
gene-LOC120017537	LOC120017537	120017537	protein_coding	NC_052328.1	9938703	9979394	+	0	insulin-degrading enzyme	7	2	2	3	GO:0004222|GO:0005739|GO:0005782|GO:0005829|GO:0043171|GO:0046872|GO:0051603
gene-LOC120017538	LOC120017538	120017538	protein_coding	NC_052308.1	71120783	71128420	+	0	nuclear distribution protein nudE homolog 1-like	12	8	1	3	GO:0000132|GO:0000776|GO:0005813|GO:0005871|GO:0007020|GO:0007059|GO:0007100|GO:0008017|GO:0016477|GO:0047496|GO:0051303|GO:0051642
gene-LOC120017539	LOC120017539	120017539	protein_coding	NC_052328.1	10033789	10103227	+	0	cytoplasmic polyadenylation element-binding protein 3-like	10	1	4	5	GO:0000900|GO:0003730|GO:0005634|GO:0005737|GO:0008135|GO:0043005|GO:0043022|GO:0045202|GO:1990124|GO:2000766
gene-LOC120017540	LOC120017540	120017540	protein_coding	NC_052328.1	9981059	10035258	-	0	E3 ubiquitin-protein ligase MARCHF5-like	1	0	1	0	GO:0008270
gene-LOC120017541	LOC120017541	120017541	protein_coding	NC_052328.1	10106658	10176215	-	0	TATA-binding protein-associated factor 172-like	5	0	5	0	GO:0003677|GO:0005524|GO:0016887|GO:0017025|GO:0140658
gene-LOC120017543	LOC120017543	120017543	protein_coding	NC_052328.1	10238104	10243297	+	0	zinc finger protein 518A-like	4	1	2	1	GO:0000977|GO:0000981|GO:0005634|GO:0006357
gene-LOC120017544	LOC120017544	120017544	protein_coding	NC_052308.1	71181098	71214080	-	0	multidrug resistance-associated protein 1-like	5	1	3	1	GO:0005524|GO:0016020|GO:0016887|GO:0055085|GO:0140359
gene-LOC120017546	LOC120017546	120017546	protein_coding	NC_052328.1	10287523	10447659	+	0	DNA nucleotidylexotransferase-like	5	1	3	1	GO:0003677|GO:0003887|GO:0003912|GO:0005634|GO:0006303
gene-LOC120017547	LOC120017547	120017547	protein_coding	NC_052328.1	11478578	11743546	-	0	inositol polyphosphate-5-phosphatase A-like	2	1	1	0	GO:0004445|GO:0046856
gene-LOC120017548	LOC120017548	120017548	protein_coding	NC_052328.1	11791262	11811757	-	0	PWWP domain-containing protein 2B-like	2	0	0	2	GO:0005634|GO:0005654
gene-LOC120017549	LOC120017549	120017549	lncRNA	NC_052328.1	11805226	11813549	+	0	uncharacterized LOC120017549	0	0	0	0	
gene-LOC120017550	LOC120017550	120017550	protein_coding	NC_052328.1	12075005	12092324	+	0	rho-related GTP-binding protein RhoQ-like	4	2	2	0	GO:0003924|GO:0005525|GO:0007264|GO:0030866
gene-LOC120017551	LOC120017551	120017551	protein_coding	NC_052328.1	12120899	12154800	+	0	suppressor of cytokine signaling 5-like	4	2	1	1	GO:0005942|GO:0035556|GO:0046854|GO:0046935
gene-LOC120017559	LOC120017559	120017559	protein_coding	NC_052328.1	12504069	12507351	+	0	mRNA decay activator protein ZFP36L2-A-like	2	0	2	0	GO:0003729|GO:0046872
gene-LOC120017560	LOC120017560	120017560	protein_coding	NC_052328.1	12914513	12925140	-	0	transmembrane protein 229B-like	0	0	0	0	
gene-LOC120017561	LOC120017561	120017561	lncRNA	NC_052328.1	12910290	12914290	+	0	uncharacterized LOC120017561	0	0	0	0	
gene-LOC120017562	LOC120017562	120017562	protein_coding	NC_052328.1	13032484	13043638	+	0	potassium voltage-gated channel subfamily G member 3-like	5	2	1	2	GO:0005251|GO:0008076|GO:0016020|GO:0051260|GO:0071805
gene-LOC120017563	LOC120017563	120017563	protein_coding	NC_052328.1	13048878	13054255	+	0	cytochrome c oxidase subunit 7A-related protein, mitochondrial-like	5	3	0	2	GO:0002082|GO:0005746|GO:0005751|GO:0006123|GO:0097250
gene-LOC120017564	LOC120017564	120017564	protein_coding	NC_052328.1	13147580	13150766	+	0	tripartite motif-containing protein 35-like	2	0	2	0	GO:0005515|GO:0008270
gene-LOC120017565	LOC120017565	120017565	protein_coding	NC_052328.1	13140112	13147593	+	0	nuclear factor 7, brain-like	2	0	2	0	GO:0005515|GO:0008270
gene-LOC120017566	LOC120017566	120017566	lncRNA	NC_052308.1	71179668	71197649	+	0	uncharacterized LOC120017566	0	0	0	0	
gene-LOC120017567	LOC120017567	120017567	protein_coding	NC_052308.1	71270995	71277163	+	0	40S ribosomal protein S15a	4	1	1	2	GO:0003735|GO:0005840|GO:0006412|GO:0022627
gene-LOC120017568	LOC120017568	120017568	protein_coding	NC_052308.1	71329308	71346922	+	0	adenylate cyclase type 9-like	4	3	1	0	GO:0004016|GO:0007189|GO:0009190|GO:0035556
gene-LOC120017569	LOC120017569	120017569	protein_coding	NC_052328.1	13296387	13395378	-	0	echinoderm microtubule-associated protein-like 4	3	1	1	1	GO:0000226|GO:0008017|GO:0072686
gene-LOC120017572	LOC120017572	120017572	protein_coding	NC_052328.1	13865659	13948720	+	0	protein quaking	3	1	1	1	GO:0003729|GO:0005634|GO:0048024
gene-LOC120017573	LOC120017573	120017573	protein_coding	NC_052328.1	13959138	13964531	-	0	zinc finger protein 454	0	0	0	0	
gene-LOC120017579	LOC120017579	120017579	protein_coding	NC_052328.1	14181434	14184688	+	0	male-enhanced antigen 1-like	1	1	0	0	GO:0007283
gene-LOC120017580	LOC120017580	120017580	protein_coding	NC_052328.1	14187390	14248815	-	0	serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform	6	2	1	3	GO:0000159|GO:0005634|GO:0005829|GO:0006470|GO:0007165|GO:0072542
gene-LOC120017581	LOC120017581	120017581	protein_coding	NC_052328.1	14252746	14278907	-	0	zinc finger protein 318-like	5	2	2	1	GO:0003676|GO:0005654|GO:0008270|GO:0045892|GO:0045893
gene-LOC120017582	LOC120017582	120017582	protein_coding	NC_052328.1	14285975	14292190	-	0	uncharacterized LOC120017582	1	0	1	0	GO:0016788
gene-LOC120017583	LOC120017583	120017583	protein_coding	NC_052328.1	14292583	14300043	-	0	cold shock domain-containing protein E1-like	0	0	0	0	
gene-LOC120017584	LOC120017584	120017584	lncRNA	NC_052328.1	14300217	14303699	+	0	uncharacterized LOC120017584	0	0	0	0	
gene-LOC120017585	LOC120017585	120017585	lncRNA	NC_052328.1	14278288	14285727	+	0	uncharacterized LOC120017585	0	0	0	0	
gene-LOC120017586	LOC120017586	120017586	protein_coding	NC_052328.1	14396458	14448451	+	0	synapse differentiation-inducing gene protein 1-like	6	2	0	4	GO:0030672|GO:0043231|GO:0051965|GO:0060076|GO:0097091|GO:0098839
gene-LOC120017587	LOC120017587	120017587	protein_coding	NC_052328.1	14488329	14498192	-	0	adipocyte plasma membrane associated protein	2	1	1	0	GO:0009058|GO:0016844
gene-LOC120017588	LOC120017588	120017588	protein_coding	NC_052328.1	14484962	14487654	+	0	cystatin-F-like	10	4	1	5	GO:0004869|GO:0005615|GO:0005764|GO:0005770|GO:0005783|GO:0005794|GO:0006955|GO:0031643|GO:0097340|GO:1903979
gene-LOC120017590	LOC120017590	120017590	protein_coding	NC_052328.1	14621173	14657444	+	0	ectonucleoside triphosphate diphosphohydrolase 6-like	5	1	2	2	GO:0004382|GO:0005794|GO:0009134|GO:0016020|GO:0045134
gene-LOC120017591	LOC120017591	120017591	protein_coding	NC_052328.1	14657406	14658128	-	0	barrier-to-autointegration factor-like protein	1	0	1	0	GO:0003677
gene-LOC120017598	LOC120017598	120017598	protein_coding	NC_052328.1	14858376	14908618	+	0	glutamate dehydrogenase, mitochondrial-like	3	1	1	1	GO:0004352|GO:0005739|GO:0006538
gene-LOC120017600	LOC120017600	120017600	protein_coding	NC_052328.1	14969705	14986191	+	0	multimerin-2-like	1	0	1	0	GO:0005515
gene-LOC120017601	LOC120017601	120017601	protein_coding	NC_052328.1	14989674	15061180	-	0	bone morphogenetic protein receptor type-1A-like	9	4	3	2	GO:0005025|GO:0005524|GO:0005886|GO:0006468|GO:0009953|GO:0030509|GO:0043235|GO:0046332|GO:0071363
gene-LOC120017602	LOC120017602	120017602	protein_coding	NC_052328.1	15400269	15410201	-	0	centrosomal protein of 68 kDa-like	0	0	0	0	
gene-LOC120017603	LOC120017603	120017603	protein_coding	NC_052328.1	15381260	15398039	+	0	ras-related protein ORAB-1-like	2	0	2	0	GO:0003924|GO:0005525
gene-LOC120017604	LOC120017604	120017604	protein_coding	NC_052307.1	3614358	3640719	+	0	SAFB-like transcription modulator	1	0	1	0	GO:0005525
gene-LOC120017608	LOC120017608	120017608	protein_coding	NC_052328.1	15826333	15856940	+	0	uncharacterized LOC120017608	0	0	0	0	
gene-LOC120017611	LOC120017611	120017611	protein_coding	NC_052328.1	16080024	16160365	-	0	Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1-like	2	1	1	0	GO:0005085|GO:0032012
gene-LOC120017612	LOC120017612	120017612	protein_coding	NC_052328.1	16074070	16079964	+	0	core histone macro-H2A.2-like	5	1	3	1	GO:0000786|GO:0003677|GO:0006334|GO:0030527|GO:0046982
gene-LOC120017615	LOC120017615	120017615	protein_coding	NC_052328.1	16602509	16676289	-	0	PDZ domain-containing protein 8-like	5	2	2	1	GO:0005515|GO:0008289|GO:0044233|GO:0051560|GO:1990456
gene-LOC120017617	LOC120017617	120017617	protein_coding	NC_052308.1	71470411	71477622	+	0	GTPase IMAP family member 7-like	1	0	1	0	GO:0005525
gene-LOC120017621	LOC120017621	120017621	protein_coding	NC_052328.1	17243946	17261734	+	0	ras guanyl-releasing protein 3-like	5	2	2	1	GO:0005085|GO:0005509|GO:0005886|GO:0007265|GO:0043547
gene-LOC120017623	LOC120017623	120017623	protein_coding	NC_052328.1	17305775	17315842	+	0	nuclear valosin-containing protein-like	7	2	4	1	GO:0003723|GO:0005524|GO:0005634|GO:0016887|GO:0042254|GO:0051973|GO:1990275
gene-LOC120017624	LOC120017624	120017624	protein_coding	NC_052328.1	17317137	17341511	-	0	sphingolipid delta(4)-desaturase DES1-like	3	1	1	1	GO:0016020|GO:0042284|GO:0046513
gene-LOC120017625	LOC120017625	120017625	lncRNA	NC_052328.1	17331605	17334211	+	0	uncharacterized LOC120017625	0	0	0	0	
gene-LOC120017626	LOC120017626	120017626	protein_coding	NC_052328.1	17346906	17352916	-	0	F-box only protein 28-like	2	1	1	0	GO:0000209|GO:0005515
gene-LOC120017627	LOC120017627	120017627	protein_coding	NC_052328.1	17354114	17361906	-	0	DNA-directed RNA polymerases I and III subunit RPAC1-like	7	1	4	2	GO:0001054|GO:0001056|GO:0003677|GO:0005666|GO:0005736|GO:0006351|GO:0046983
gene-LOC120017628	LOC120017628	120017628	protein_coding	NC_052328.1	17447901	17454938	+	0	coiled-coil-helix-coiled-coil-helix domain-containing protein 1-like	5	1	1	3	GO:0003723|GO:0005654|GO:0005739|GO:0005761|GO:0032543
gene-LOC120017629	LOC120017629	120017629	protein_coding	NC_052328.1	17466502	17495779	+	0	neurotrypsin-like	3	1	1	1	GO:0004252|GO:0006508|GO:0016020
gene-LOC120017630	LOC120017630	120017630	protein_coding	NC_052328.1	17503645	17537499	+	0	zinc finger SWIM domain-containing protein 8-like	2	0	1	1	GO:0008270|GO:0031462
gene-LOC120017631	LOC120017631	120017631	protein_coding	NC_052308.1	71554026	71603748	+	0	GTPase IMAP family member 7-like	1	0	1	0	GO:0005525
gene-LOC120017632	LOC120017632	120017632	protein_coding	NC_052328.1	17539107	17710020	+	0	bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2-like	4	1	2	1	GO:0005794|GO:0015014|GO:0015016|GO:0019213
gene-LOC120017633	LOC120017633	120017633	protein_coding	NC_052328.1	17714072	17821930	-	0	calcium/calmodulin-dependent protein kinase type II subunit gamma	6	1	3	2	GO:0004683|GO:0005516|GO:0005524|GO:0005737|GO:0006468|GO:0043005
gene-LOC120017640	LOC120017640	120017640	protein_coding	NC_052308.1	71669158	71669940	+	0	uncharacterized LOC120017640	0	0	0	0	
gene-LOC120017641	LOC120017641	120017641	protein_coding	NC_052328.1	19506663	19522308	+	0	filensin	4	1	1	2	GO:0005212|GO:0005737|GO:0005882|GO:0070307
gene-LOC120017642	LOC120017642	120017642	protein_coding	NC_052328.1	19679656	19711232	+	0	GTP-binding protein 2-like	4	1	3	0	GO:0003746|GO:0003924|GO:0005525|GO:0006414
gene-LOC120017644	LOC120017644	120017644	protein_coding	NC_052328.1	19863281	19912462	-	0	apoptosis-stimulating of p53 protein 2-like	4	2	1	1	GO:0002039|GO:0005634|GO:0007165|GO:0042981
gene-LOC120017645	LOC120017645	120017645	protein_coding	NC_052328.1	19922469	19976111	+	0	stromal membrane-associated protein 1-like	3	1	2	0	GO:0005096|GO:0046872|GO:2000369
gene-LOC120017646	LOC120017646	120017646	lncRNA	NC_052328.1	20037856	20049688	-	0	uncharacterized LOC120017646	0	0	0	0	
gene-LOC120017647	LOC120017647	120017647	protein_coding	NC_052328.1	20050855	20066348	-	0	isoaspartyl peptidase/L-asparaginase-like	1	0	1	0	GO:0004067
gene-LOC120017648	LOC120017648	120017648	protein_coding	NC_052308.1	71663964	71669181	+	0	axin-1-like	1	1	0	0	GO:0090090
gene-LOC120017649	LOC120017649	120017649	protein_coding	NC_052328.1	20070609	20089003	-	0	isoaspartyl peptidase/L-asparaginase-like	1	0	1	0	GO:0004067
gene-LOC120017650	LOC120017650	120017650	protein_coding	NC_052328.1	20191439	20238393	+	0	B-cell lymphoma/leukemia 11A-like	5	2	2	1	GO:0000978|GO:0003700|GO:0005634|GO:0006357|GO:2000171
gene-LOC120017651	LOC120017651	120017651	protein_coding	NC_052328.1	20564191	20732398	-	0	cGMP-dependent protein kinase 1-like	3	1	2	0	GO:0004692|GO:0005524|GO:0006468
gene-LOC120017652	LOC120017652	120017652	protein_coding	NC_052328.1	20768688	20813566	-	0	phosphatidylcholine:ceramide cholinephosphotransferase 1-like	7	2	3	2	GO:0000139|GO:0005515|GO:0005789|GO:0006686|GO:0033188|GO:0046513|GO:0047493
gene-LOC120017653	LOC120017653	120017653	protein_coding	NC_052328.1	20825203	20838148	+	0	multiple inositol polyphosphate phosphatase 1-like	2	0	2	0	GO:0003993|GO:0052745
gene-LOC120017654	LOC120017654	120017654	protein_coding	NC_052328.1	20840644	20857927	+	0	bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 2-like	5	2	3	0	GO:0000103|GO:0004020|GO:0004781|GO:0005524|GO:0050428
gene-LOC120017655	LOC120017655	120017655	protein_coding	NC_052328.1	20871151	20888531	+	0	phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN-like	14	6	4	4	GO:0004725|GO:0005634|GO:0005829|GO:0005886|GO:0006470|GO:0008285|GO:0016314|GO:0042995|GO:0043491|GO:0046856|GO:0048870|GO:0051717|GO:0051800|GO:0051896
gene-LOC120017656	LOC120017656	120017656	protein_coding	NC_052308.1	71835395	71846980	+	0	NACHT, LRR and PYD domains-containing protein 3-like	1	0	1	0	GO:0005515
gene-LOC120017657	LOC120017657	120017657	protein_coding	NC_052328.1	20921276	20927961	+	0	tumor necrosis factor receptor superfamily member 6-like	13	8	2	3	GO:0005031|GO:0005515|GO:0006924|GO:0006955|GO:0009897|GO:0031265|GO:0032872|GO:0043066|GO:0045121|GO:0097049|GO:0097192|GO:0097527|GO:2001269
gene-LOC120017660	LOC120017660	120017660	protein_coding	NC_052328.1	21112455	21216496	+	0	SH3 and PX domain-containing protein 2A-like	4	1	3	0	GO:0005515|GO:0016176|GO:0035091|GO:0042554
gene-LOC120017661	LOC120017661	120017661	protein_coding	NC_052328.1	21558501	21580172	+	0	gamma-adducin-like	5	1	1	3	GO:0005856|GO:0005886|GO:0014069|GO:0051015|GO:0051016
gene-LOC120017662	LOC120017662	120017662	protein_coding	NC_052328.1	21588118	21600645	+	0	max-interacting protein 1-like	4	1	3	0	GO:0000978|GO:0000981|GO:0006357|GO:0046983
gene-LOC120017664	LOC120017664	120017664	protein_coding	NC_052328.1	21636464	21650622	+	0	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like	5	2	0	3	GO:0005634|GO:0005740|GO:0005741|GO:0043065|GO:0097345
gene-LOC120017665	LOC120017665	120017665	protein_coding	NC_052328.1	21652346	21657276	-	0	serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B delta isoform-like	5	1	2	2	GO:0000159|GO:0005515|GO:0005829|GO:0019888|GO:0070262
gene-LOC120017667	LOC120017667	120017667	lncRNA	NC_052328.1	23985633	23987300	+	0	uncharacterized LOC120017667	0	0	0	0	
gene-LOC120017668	LOC120017668	120017668	protein_coding	NC_052328.1	22139853	22158194	-	0	indoleamine 2,3-dioxygenase 2-like	7	2	4	1	GO:0004833|GO:0005737|GO:0019441|GO:0020037|GO:0033754|GO:0034354|GO:0046872
gene-LOC120017669	LOC120017669	120017669	protein_coding	NC_052328.1	22423907	22439711	-	0	erythroid differentiation-related factor 1-like	1	1	0	0	GO:0045893
gene-LOC120017670	LOC120017670	120017670	protein_coding	NC_052328.1	22565760	22588690	-	0	ubiquitin thioesterase Zranb1-like	10	6	2	2	GO:0004843|GO:0005634|GO:0005737|GO:0007010|GO:0016477|GO:0030177|GO:0035523|GO:0070530|GO:0071947|GO:1990168
gene-LOC120017671	LOC120017671	120017671	protein_coding	NC_052308.1	71850354	71859598	+	0	guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5-like	3	1	1	1	GO:0005834|GO:0007186|GO:0031681
gene-LOC120017672	LOC120017672	120017672	protein_coding	NC_052328.1	22589991	22600865	-	0	BRISC complex subunit Abraxas 2-like	6	3	2	1	GO:0005634|GO:0008017|GO:0008608|GO:0031593|GO:0070536|GO:0090307
gene-LOC120017673	LOC120017673	120017673	protein_coding	NC_052328.1	22748542	22785878	+	0	carbohydrate sulfotransferase 15-like	2	1	1	0	GO:0019319|GO:0050659
gene-LOC120017674	LOC120017674	120017674	protein_coding	NC_052328.1	23003431	23007738	+	0	zinc finger protein Pegasus-like	3	1	2	0	GO:0000978|GO:0003700|GO:0006357
gene-LOC120017675	LOC120017675	120017675	protein_coding	NC_052328.1	23025772	23069559	-	0	transmembrane protease serine 9-like	2	1	1	0	GO:0004252|GO:0006508
gene-LOC120017676	LOC120017676	120017676	protein_coding	NC_052307.1	24919402	24930016	+	0	rho-related BTB domain-containing protein 2-like	4	1	3	0	GO:0003924|GO:0005515|GO:0005525|GO:0007264
gene-LOC120017677	LOC120017677	120017677	protein_coding	NC_052328.1	23131222	23164173	+	0	pleckstrin homology domain-containing family A member 1-like	3	0	1	2	GO:0005737|GO:0016020|GO:0030165
gene-LOC120017678	LOC120017678	120017678	protein_coding	NC_052328.1	23217774	23243333	+	0	wings apart-like protein homolog	2	2	0	0	GO:0060623|GO:0071922
gene-LOC120017679	LOC120017679	120017679	protein_coding	NC_052328.1	24006720	24016320	-	0	protein FAM149B1-like	2	2	0	0	GO:0060271|GO:0061512
gene-LOC120017680	LOC120017680	120017680	protein_coding	NC_052328.1	24028098	24046640	-	0	uncharacterized LOC120017680	0	0	0	0	
gene-LOC120017681	LOC120017681	120017681	protein_coding	NC_052328.1	24052599	24071318	+	0	prolyl 4-hydroxylase subunit alpha-1-like	6	1	4	1	GO:0004656|GO:0005506|GO:0005515|GO:0005783|GO:0018401|GO:0031418
gene-LOC120017682	LOC120017682	120017682	protein_coding	NC_052328.1	24355678	24375013	+	0	muscarinic acetylcholine receptor M3-like	11	6	2	3	GO:0003056|GO:0004993|GO:0005886|GO:0007187|GO:0007197|GO:0007268|GO:0016907|GO:0030425|GO:0045202|GO:0045987|GO:0046541
gene-LOC120017683	LOC120017683	120017683	protein_coding	NC_052328.1	24498414	24501726	+	0	ubiquitin-conjugating enzyme E2 D4-like	4	2	1	1	GO:0000209|GO:0005634|GO:0006511|GO:0061631
gene-LOC120017684	LOC120017684	120017684	protein_coding	NC_052308.1	71860540	71874353	+	0	histone-arginine methyltransferase CARM1-like	2	1	1	0	GO:0016274|GO:0018216
gene-LOC120017685	LOC120017685	120017685	protein_coding	NC_052328.1	24505593	24582028	+	0	protein bicaudal C homolog 1-A-like	3	0	2	1	GO:0003723|GO:0005515|GO:0005737
gene-LOC120017686	LOC120017686	120017686	protein_coding	NC_052328.1	24609422	24626646	-	0	protein FAM13C-like	0	0	0	0	
gene-LOC120017687	LOC120017687	120017687	protein_coding	NC_052328.1	24592324	24610658	+	0	phytanoyl-CoA hydroxylase-interacting protein-like	2	0	1	1	GO:0005515|GO:0005737
gene-LOC120017688	LOC120017688	120017688	protein_coding	NC_052328.1	24662525	24667443	-	0	protein FAM13A-like	1	1	0	0	GO:0007165
gene-LOC120017689	LOC120017689	120017689	protein_coding	NC_052328.1	24688063	24704947	-	0	coiled-coil domain-containing protein 6-like	0	0	0	0	
gene-LOC120017691	LOC120017691	120017691	protein_coding	NC_052328.1	24797121	24805436	+	0	uncharacterized LOC120017691	0	0	0	0	
