site_id	chrom	pos	meth_diff	direction	gene_id	symbol	product	biotype	location_class	in_promoter	exon_overlap	distance_bp
NC_052308.1:72363095	NC_052308.1	72363095	16.06	hyper_siscowet	gene-LOC120017972	LOC120017972	histone H3	protein_coding	downstream<=5kb	0	0	2241
NC_052308.1:72363095	NC_052308.1	72363095	16.06	hyper_siscowet	gene-LOC120018068	LOC120018068	histone H4	protein_coding	upstream<=5kb	0	0	2649
NC_052308.1:72363095	NC_052308.1	72363095	16.06	hyper_siscowet	gene-LOC120027990	LOC120027990	histone H2B	protein_coding	upstream<=5kb	0	0	3617
NC_052308.1:73724574	NC_052308.1	73724574	-17.92	hypo_siscowet	gene-LOC120023451	LOC120023451		pseudogene	intron	0	0	0
NC_052308.1:73724579	NC_052308.1	73724579	-26.23	hypo_siscowet	gene-LOC120023451	LOC120023451		pseudogene	intron	0	0	0
NC_052308.1:73729932	NC_052308.1	73729932	-16.07	hypo_siscowet	gene-LOC120023451	LOC120023451		pseudogene	intron	0	0	0
NC_052308.1:73738086	NC_052308.1	73738086	-16.21	hypo_siscowet	gene-LOC120023451	LOC120023451		pseudogene	exon	0	1	0
NC_052308.1:75908595	NC_052308.1	75908595	-26.07	hypo_siscowet	gene-LOC120023495	LOC120023495	uncharacterized LOC120023495	protein_coding	promoter	1	0	5
NC_052308.1:78941998	NC_052308.1	78941998	-62.91	hypo_siscowet	gene-LOC120019378	LOC120019378	myosin heavy chain, fast skeletal muscle-like	protein_coding	intron	0	0	0
NC_052308.1:78942061	NC_052308.1	78942061	-56.89	hypo_siscowet	gene-LOC120019378	LOC120019378	myosin heavy chain, fast skeletal muscle-like	protein_coding	intron	0	0	0
NC_052308.1:78944034	NC_052308.1	78944034	-69.63	hypo_siscowet	gene-LOC120019378	LOC120019378	myosin heavy chain, fast skeletal muscle-like	protein_coding	intron	0	0	0
NC_052308.1:78944656	NC_052308.1	78944656	-66.86	hypo_siscowet	gene-LOC120019378	LOC120019378	myosin heavy chain, fast skeletal muscle-like	protein_coding	intron	0	0	0
NC_052308.1:78948354	NC_052308.1	78948354	-57.95	hypo_siscowet	gene-LOC120019378	LOC120019378	myosin heavy chain, fast skeletal muscle-like	protein_coding	intron	0	0	0
NC_052308.1:78950936	NC_052308.1	78950936	-62.19	hypo_siscowet	gene-LOC120019378	LOC120019378	myosin heavy chain, fast skeletal muscle-like	protein_coding	promoter	1	0	0
NC_052308.1:79003619	NC_052308.1	79003619	-51.50	hypo_siscowet	gene-LOC120019367	LOC120019367	myosin heavy chain, fast skeletal muscle-like	protein_coding	intron	0	0	0
NC_052308.1:79008980	NC_052308.1	79008980	-21.69	hypo_siscowet	gene-LOC120019367	LOC120019367	myosin heavy chain, fast skeletal muscle-like	protein_coding	promoter	1	0	0
NC_052308.1:79041088	NC_052308.1	79041088	-66.76	hypo_siscowet	gene-LOC120019388	LOC120019388	myosin heavy chain, fast skeletal muscle-like	protein_coding	intron	0	0	0
NC_052308.1:79041475	NC_052308.1	79041475	-15.64	hypo_siscowet	gene-LOC120019388	LOC120019388	myosin heavy chain, fast skeletal muscle-like	protein_coding	intron	0	0	0
NC_052308.1:79047522	NC_052308.1	79047522	-53.35	hypo_siscowet	gene-LOC120019388	LOC120019388	myosin heavy chain, fast skeletal muscle-like	protein_coding	promoter	1	0	338
NC_052308.1:79084774	NC_052308.1	79084774	19.17	hyper_siscowet	gene-LOC120019399	LOC120019399	myosin heavy chain, fast skeletal muscle-like	protein_coding	exon	0	1	0
NC_052309.1:4281850	NC_052309.1	4281850	-32.03	hypo_siscowet	gene-LOC120044864	LOC120044864	nuclear GTPase SLIP-GC-like	protein_coding	intron	0	0	0
NC_052309.1:57129596	NC_052309.1	57129596	-20.06	hypo_siscowet	gene-LOC120043935	LOC120043935	transport and Golgi organization protein 1 homolog	protein_coding	intron	0	0	0
NC_052309.1:83332818	NC_052309.1	83332818	-46.52	hypo_siscowet	gene-LOC120044673	LOC120044673	serine/threonine-protein kinase/endoribonuclease IRE1-like	protein_coding	promoter	1	0	0
NC_052309.1:83332818	NC_052309.1	83332818	-46.52	hypo_siscowet	gene-LOC120041259	LOC120041259	uncharacterized LOC120041259	protein_coding	downstream<=5kb	0	0	901
NC_052309.1:83334548	NC_052309.1	83334548	-17.00	hypo_siscowet	gene-LOC120044673	LOC120044673	serine/threonine-protein kinase/endoribonuclease IRE1-like	protein_coding	intron	0	0	0
NC_052309.1:83334548	NC_052309.1	83334548	-17.00	hypo_siscowet	gene-LOC120041259	LOC120041259	uncharacterized LOC120041259	protein_coding	downstream<=5kb	0	0	2631
NC_052309.1:86640991	NC_052309.1	86640991	44.73	hyper_siscowet	gene-LOC120044097	LOC120044097	guanine nucleotide-binding protein G(o) subunit alpha-like	protein_coding	promoter	1	0	0
NC_052309.1:86679803	NC_052309.1	86679803	-17.07	hypo_siscowet	gene-rnf213a	rnf213a	ring finger protein 213a	protein_coding	upstream<=5kb	0	0	4413
NC_052309.1:91866130	NC_052309.1	91866130	28.06	hyper_siscowet	gene-LOC120042580	LOC120042580	guanine nucleotide-binding protein subunit alpha-13	protein_coding	promoter	1	0	0
NC_052309.1:91866130	NC_052309.1	91866130	28.06	hyper_siscowet	gene-LOC120044126	LOC120044126	regulator of G-protein signaling 9-like	protein_coding	promoter	1	0	1821
NC_052309.1:91866446	NC_052309.1	91866446	64.49	hyper_siscowet	gene-LOC120042580	LOC120042580	guanine nucleotide-binding protein subunit alpha-13	protein_coding	promoter	1	0	0
NC_052309.1:91866446	NC_052309.1	91866446	64.49	hyper_siscowet	gene-LOC120044126	LOC120044126	regulator of G-protein signaling 9-like	protein_coding	upstream<=5kb	0	0	2137
NC_052309.1:92661528	NC_052309.1	92661528	42.68	hyper_siscowet	gene-noxo1a	noxo1a	NADPH oxidase organizer 1a	protein_coding	exon	0	1	0
NC_052309.1:92661528	NC_052309.1	92661528	42.68	hyper_siscowet	gene-tbl3	tbl3	transducin beta like 3	protein_coding	downstream<=5kb	0	0	2990
NC_052309.1:93186625	NC_052309.1	93186625	-25.12	hypo_siscowet	gene-nptx2a	nptx2a	neuronal pentraxin 2a	protein_coding	downstream<=5kb	0	0	2306
NC_052309.1:93187290	NC_052309.1	93187290	-23.67	hypo_siscowet	gene-nptx2a	nptx2a	neuronal pentraxin 2a	protein_coding	downstream<=5kb	0	0	1641
NC_052309.1:93188668	NC_052309.1	93188668	-32.22	hypo_siscowet	gene-nptx2a	nptx2a	neuronal pentraxin 2a	protein_coding	downstream<=5kb	0	0	263
NC_052309.1:93190909	NC_052309.1	93190909	24.79	hyper_siscowet	gene-nptx2a	nptx2a	neuronal pentraxin 2a	protein_coding	intron	0	0	0
NC_052309.1:94092539	NC_052309.1	94092539	18.17	hyper_siscowet	gene-LOC120045221	LOC120045221	5S ribosomal RNA	rRNA	promoter	1	0	1150
NC_052309.1:94092586	NC_052309.1	94092586	18.87	hyper_siscowet	gene-LOC120045221	LOC120045221	5S ribosomal RNA	rRNA	promoter	1	0	1103
NC_052309.1:94123368	NC_052309.1	94123368	-16.42	hypo_siscowet	gene-LOC120045255	LOC120045255	5S ribosomal RNA	rRNA	downstream<=5kb	0	0	4326
NC_052309.1:94123368	NC_052309.1	94123368	-16.42	hypo_siscowet	gene-LOC120045277	LOC120045277		pseudogene	downstream<=5kb	0	0	3487
NC_052309.1:94123368	NC_052309.1	94123368	-16.42	hypo_siscowet	gene-LOC120045244	LOC120045244	5S ribosomal RNA	rRNA	downstream<=5kb	0	0	2693
NC_052309.1:94123368	NC_052309.1	94123368	-16.42	hypo_siscowet	gene-LOC120045281	LOC120045281		pseudogene	promoter	1	0	1850
NC_052309.1:94123368	NC_052309.1	94123368	-16.42	hypo_siscowet	gene-LOC120045233	LOC120045233	5S ribosomal RNA	rRNA	promoter	1	0	1053
NC_052309.1:94123368	NC_052309.1	94123368	-16.42	hypo_siscowet	gene-LOC120045280	LOC120045280		pseudogene	promoter	1	0	215
NC_052309.1:94123368	NC_052309.1	94123368	-16.42	hypo_siscowet	gene-LOC120045260	LOC120045260	5S ribosomal RNA	rRNA	promoter	1	0	460
NC_052309.1:94123368	NC_052309.1	94123368	-16.42	hypo_siscowet	gene-LOC120045279	LOC120045279		pseudogene	promoter	1	0	1270
NC_052309.1:94904705	NC_052309.1	94904705	-31.49	hypo_siscowet	gene-LOC120043728	LOC120043728	zinc finger protein 664-like	protein_coding	downstream<=5kb	0	0	937
NC_052309.1:94904705	NC_052309.1	94904705	-31.49	hypo_siscowet	gene-LOC120043725	LOC120043725	gastrula zinc finger protein XlCGF57.1-like	protein_coding	intron	0	0	0
NC_052309.1:95433377	NC_052309.1	95433377	18.32	hyper_siscowet	gene-LOC120043719	LOC120043719	zinc finger protein 2 homolog	protein_coding	intron	0	0	0
NC_052309.1:95433377	NC_052309.1	95433377	18.32	hyper_siscowet	gene-LOC120043725	LOC120043725	gastrula zinc finger protein XlCGF57.1-like	protein_coding	intron	0	0	0
NC_052309.1:95569218	NC_052309.1	95569218	-64.01	hypo_siscowet	gene-LOC120043725	LOC120043725	gastrula zinc finger protein XlCGF57.1-like	protein_coding	intron	0	0	0
NC_052309.1:95588657	NC_052309.1	95588657	-42.65	hypo_siscowet	gene-LOC120043730	LOC120043730	zinc finger protein 239-like	protein_coding	intron	0	0	0
NC_052309.1:95635658	NC_052309.1	95635658	-59.16	hypo_siscowet	gene-LOC120043720	LOC120043720	zinc finger protein 2 homolog	protein_coding	downstream<=5kb	0	0	4029
NC_052309.1:95691135	NC_052309.1	95691135	-16.66	hypo_siscowet	gene-LOC120043739	LOC120043739	zinc finger protein 501-like	protein_coding	promoter	1	0	0
NC_052309.1:96395393	NC_052309.1	96395393	36.79	hyper_siscowet	gene-LOC120044151	LOC120044151	ribonuclease inhibitor-like	protein_coding	intron	0	0	0
NC_052309.1:96395393	NC_052309.1	96395393	36.79	hyper_siscowet	gene-LOC120043784	LOC120043784	stonustoxin subunit beta-like	protein_coding	upstream<=5kb	0	0	4772
NC_052309.1:96736077	NC_052309.1	96736077	-28.50	hypo_siscowet	gene-LOC120044153	LOC120044153	contactin-2-like	protein_coding	intron	0	0	0
NC_052309.1:97923272	NC_052309.1	97923272	15.32	hyper_siscowet	gene-LOC120043843	LOC120043843	septin-9-like	protein_coding	intron	0	0	0
NC_052309.1:97923389	NC_052309.1	97923389	16.69	hyper_siscowet	gene-LOC120043843	LOC120043843	septin-9-like	protein_coding	intron	0	0	0
NC_052309.1:97923393	NC_052309.1	97923393	17.53	hyper_siscowet	gene-LOC120043843	LOC120043843	septin-9-like	protein_coding	intron	0	0	0
NC_052310.1:11078564	NC_052310.1	11078564	-18.74	hypo_siscowet	gene-LOC120045355	LOC120045355	interferon-induced protein with tetratricopeptide repeats 5-like	protein_coding	downstream<=5kb	0	0	1607
NC_052310.1:42085804	NC_052310.1	42085804	-33.28	hypo_siscowet	gene-LOC120045870	LOC120045870	potassium channel subfamily K member 18-like	protein_coding	intron	0	0	0
NC_052310.1:57301878	NC_052310.1	57301878	-16.58	hypo_siscowet	gene-LOC120045932	LOC120045932	CUB and sushi domain-containing protein 1-like	protein_coding	intron	0	0	0
NC_052310.1:57302610	NC_052310.1	57302610	-17.77	hypo_siscowet	gene-LOC120045932	LOC120045932	CUB and sushi domain-containing protein 1-like	protein_coding	intron	0	0	0
NC_052310.1:79589777	NC_052310.1	79589777	-27.72	hypo_siscowet	gene-LOC120046019	LOC120046019	pecanex-like protein 2	protein_coding	downstream<=5kb	0	0	431
NC_052311.1:1002228	NC_052311.1	1002228	19.39	hyper_siscowet	gene-LOC120047362	LOC120047362	uncharacterized LOC120047362	lncRNA	downstream<=5kb	0	0	4815
NC_052311.1:60270823	NC_052311.1	60270823	-20.58	hypo_siscowet	gene-LOC120048605	LOC120048605	cell adhesion molecule 4-like	protein_coding	intron	0	0	0
NC_052311.1:66394151	NC_052311.1	66394151	-15.75	hypo_siscowet	gene-LOC120048774	LOC120048774	rho guanine nucleotide exchange factor 1-like	protein_coding	intron	0	0	0
NC_052311.1:66399821	NC_052311.1	66399821	-19.33	hypo_siscowet	gene-LOC120048774	LOC120048774	rho guanine nucleotide exchange factor 1-like	protein_coding	intron	0	0	0
NC_052311.1:69676192	NC_052311.1	69676192	-18.51	hypo_siscowet	gene-LOC120047317	LOC120047317	sodium-dependent neutral amino acid transporter B(0)AT1-like	protein_coding	promoter	1	0	1846
NC_052311.1:69676192	NC_052311.1	69676192	-18.51	hypo_siscowet	gene-LOC120047316	LOC120047316	sodium-dependent neutral amino acid transporter B(0)AT1-like	protein_coding	downstream<=5kb	0	0	714
NC_052311.1:70060505	NC_052311.1	70060505	16.15	hyper_siscowet	gene-LOC120047322	LOC120047322	ATP-dependent translocase ABCB1-like	protein_coding	exon	0	1	0
NC_052311.1:70065141	NC_052311.1	70065141	-23.69	hypo_siscowet	gene-LOC120047322	LOC120047322	ATP-dependent translocase ABCB1-like	protein_coding	exon	0	1	0
NC_052311.1:70178404	NC_052311.1	70178404	-15.12	hypo_siscowet	gene-twist1b	twist1b	twist family bHLH transcription factor 1b	protein_coding	promoter	1	1	0
NC_052311.1:70705871	NC_052311.1	70705871	-15.52	hypo_siscowet	gene-trnat-ugu-16	trnat-ugu	tRNA-Thr	tRNA	upstream<=5kb	0	0	4715
NC_052311.1:70705871	NC_052311.1	70705871	-15.52	hypo_siscowet	gene-trnat-ugu-15	trnat-ugu	tRNA-Thr	tRNA	upstream<=5kb	0	0	3521
NC_052311.1:70705871	NC_052311.1	70705871	-15.52	hypo_siscowet	gene-trnat-ugu-14	trnat-ugu	tRNA-Thr	tRNA	upstream<=5kb	0	0	2327
NC_052311.1:70705871	NC_052311.1	70705871	-15.52	hypo_siscowet	gene-trnat-ugu-13	trnat-ugu	tRNA-Thr	tRNA	promoter	1	0	1138
NC_052311.1:70705871	NC_052311.1	70705871	-15.52	hypo_siscowet	gene-trnat-ugu-12	trnat-ugu	tRNA-Thr	tRNA	promoter	1	0	0
NC_052311.1:70705871	NC_052311.1	70705871	-15.52	hypo_siscowet	gene-trnat-ugu-11	trnat-ugu	tRNA-Thr	tRNA	promoter	1	0	1168
NC_052311.1:73489496	NC_052311.1	73489496	-17.80	hypo_siscowet	gene-LOC120047350	LOC120047350	protein MTSS 1-like	protein_coding	intron	0	0	0
NC_052312.1:1346211	NC_052312.1	1346211	-18.07	hypo_siscowet	gene-LOC120049448	LOC120049448	4F2 cell-surface antigen heavy chain-like	protein_coding	upstream<=5kb	0	0	4143
NC_052312.1:20852302	NC_052312.1	20852302	-17.50	hypo_siscowet	gene-LOC120049017	LOC120049017	carcinoembryonic antigen-related cell adhesion molecule 5-like	protein_coding	exon	0	1	0
NC_052312.1:20852302	NC_052312.1	20852302	-17.50	hypo_siscowet	gene-LOC120049756	LOC120049756	uncharacterized LOC120049756	lncRNA	upstream<=5kb	0	0	2724
NC_052312.1:36567133	NC_052312.1	36567133	33.80	hyper_siscowet	gene-LOC120049938	LOC120049938	general transcription factor II-I repeat domain-containing protein 2B-like	protein_coding	downstream<=5kb	0	0	4811
NC_052312.1:36567223	NC_052312.1	36567223	30.84	hyper_siscowet	gene-LOC120049938	LOC120049938	general transcription factor II-I repeat domain-containing protein 2B-like	protein_coding	downstream<=5kb	0	0	4721
NC_052312.1:36683118	NC_052312.1	36683118	18.47	hyper_siscowet	gene-LOC120049102	LOC120049102	probable polypeptide N-acetylgalactosaminyltransferase 8	protein_coding	upstream<=5kb	0	0	3648
NC_052312.1:36685154	NC_052312.1	36685154	-15.99	hypo_siscowet	gene-LOC120049102	LOC120049102	probable polypeptide N-acetylgalactosaminyltransferase 8	protein_coding	promoter	1	0	1612
NC_052312.1:37292177	NC_052312.1	37292177	-15.82	hypo_siscowet	gene-LOC120049112	LOC120049112	transmembrane and coiled-coil domain protein 3-like	protein_coding	downstream<=5kb	0	0	4284
NC_052312.1:49579067	NC_052312.1	49579067	-21.23	hypo_siscowet	gene-cmah	cmah	cytidine monophospho-N-acetylneuraminic acid hydroxylase	protein_coding	downstream<=5kb	0	0	4445
NC_052312.1:49579067	NC_052312.1	49579067	-21.23	hypo_siscowet	gene-glipr1a	glipr1a	GLI pathogenesis-related 1a	protein_coding	promoter	1	1	0
NC_052312.1:49579067	NC_052312.1	49579067	-21.23	hypo_siscowet	gene-krr1	krr1	KRR1 small subunit processome component homolog	protein_coding	downstream<=5kb	0	0	3625
NC_052312.1:51884571	NC_052312.1	51884571	16.01	hyper_siscowet	gene-LOC120050146	LOC120050146	serine protease FAM111A-like	protein_coding	exon	0	1	0
NC_052312.1:51885840	NC_052312.1	51885840	22.10	hyper_siscowet	gene-LOC120050145	LOC120050145	serine protease FAM111A-like	protein_coding	upstream<=5kb	0	0	4038
NC_052312.1:51885840	NC_052312.1	51885840	22.10	hyper_siscowet	gene-LOC120050146	LOC120050146	serine protease FAM111A-like	protein_coding	exon	0	1	0
NC_052312.1:51980767	NC_052312.1	51980767	-15.26	hypo_siscowet	gene-LOC120050146	LOC120050146	serine protease FAM111A-like	protein_coding	intron	0	0	0
NC_052312.1:52380908	NC_052312.1	52380908	-16.37	hypo_siscowet	gene-LOC120049430	LOC120049430	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1-like	protein_coding	downstream<=5kb	0	0	3721
NC_052312.1:52381037	NC_052312.1	52381037	-17.15	hypo_siscowet	gene-LOC120049430	LOC120049430	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1-like	protein_coding	downstream<=5kb	0	0	3850
NC_052312.1:52495344	NC_052312.1	52495344	-16.46	hypo_siscowet	gene-LOC120049185	LOC120049185	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1-like	protein_coding	downstream<=5kb	0	0	514
NC_052312.1:52496706	NC_052312.1	52496706	25.08	hyper_siscowet	gene-LOC120049185	LOC120049185	globoside alpha-1,3-N-acetylgalactosaminyltransferase 1-like	protein_coding	intron	0	0	0
NC_052313.1:18549281	NC_052313.1	18549281	31.07	hyper_siscowet	gene-LOC120051056	LOC120051056	myosin-7-like	protein_coding	downstream<=5kb	0	0	3356
NC_052313.1:18549740	NC_052313.1	18549740	25.22	hyper_siscowet	gene-LOC120051056	LOC120051056	myosin-7-like	protein_coding	downstream<=5kb	0	0	3815
NC_052313.1:18549831	NC_052313.1	18549831	27.05	hyper_siscowet	gene-LOC120051056	LOC120051056	myosin-7-like	protein_coding	downstream<=5kb	0	0	3906
NC_052313.1:18549835	NC_052313.1	18549835	27.05	hyper_siscowet	gene-LOC120051056	LOC120051056	myosin-7-like	protein_coding	downstream<=5kb	0	0	3910
NC_052313.1:18550049	NC_052313.1	18550049	19.09	hyper_siscowet	gene-LOC120051056	LOC120051056	myosin-7-like	protein_coding	downstream<=5kb	0	0	4124
NC_052313.1:18550073	NC_052313.1	18550073	16.21	hyper_siscowet	gene-LOC120051056	LOC120051056	myosin-7-like	protein_coding	downstream<=5kb	0	0	4148
NC_052313.1:56498632	NC_052313.1	56498632	-25.16	hypo_siscowet	gene-LOC120051485	LOC120051485	adhesion G-protein coupled receptor G7-like	protein_coding	intron	0	0	0
NC_052313.1:56498632	NC_052313.1	56498632	-25.16	hypo_siscowet	gene-LOC120050855	LOC120050855	interleukin-1 receptor accessory protein-like 1	protein_coding	intron	0	0	0
NC_052313.1:58022490	NC_052313.1	58022490	20.71	hyper_siscowet	gene-LOC120051572	LOC120051572		pseudogene	upstream<=5kb	0	0	4840
NC_052313.1:58022490	NC_052313.1	58022490	20.71	hyper_siscowet	gene-bin1b	bin1b	bridging integrator 1b	protein_coding	intron	0	0	0
NC_052313.1:58022965	NC_052313.1	58022965	20.58	hyper_siscowet	gene-LOC120051572	LOC120051572		pseudogene	upstream<=5kb	0	0	4365
NC_052313.1:58022965	NC_052313.1	58022965	20.58	hyper_siscowet	gene-bin1b	bin1b	bridging integrator 1b	protein_coding	intron	0	0	0
NC_052313.1:58028133	NC_052313.1	58028133	-16.10	hypo_siscowet	gene-LOC120051572	LOC120051572		pseudogene	promoter	1	0	623
NC_052313.1:58028133	NC_052313.1	58028133	-16.10	hypo_siscowet	gene-bin1b	bin1b	bridging integrator 1b	protein_coding	intron	0	0	0
NC_052313.1:58812985	NC_052313.1	58812985	-15.37	hypo_siscowet	gene-LOC120051536	LOC120051536	OX-2 membrane glycoprotein-like	protein_coding	intron	0	0	0
NC_052313.1:58830019	NC_052313.1	58830019	-24.61	hypo_siscowet	gene-LOC120051534	LOC120051534	nectin-4-like	protein_coding	promoter	1	0	0
NC_052313.1:58842192	NC_052313.1	58842192	-32.78	hypo_siscowet	gene-LOC120051534	LOC120051534	nectin-4-like	protein_coding	intron	0	0	0
NC_052313.1:60038615	NC_052313.1	60038615	-34.59	hypo_siscowet	gene-LOC120051555	LOC120051555	zinc finger protein 665-like	protein_coding	promoter	1	0	1985
NC_052313.1:60038634	NC_052313.1	60038634	-35.45	hypo_siscowet	gene-LOC120051555	LOC120051555	zinc finger protein 665-like	protein_coding	promoter	1	0	1966
NC_052313.1:60038638	NC_052313.1	60038638	-35.14	hypo_siscowet	gene-LOC120051555	LOC120051555	zinc finger protein 665-like	protein_coding	promoter	1	0	1962
NC_052313.1:60038735	NC_052313.1	60038735	-32.91	hypo_siscowet	gene-LOC120051555	LOC120051555	zinc finger protein 665-like	protein_coding	promoter	1	0	1865
NC_052314.1:1013880	NC_052314.1	1013880	-16.15	hypo_siscowet	gene-LOC120051637	LOC120051637	alpha-mannosidase 2C1-like	protein_coding	downstream<=5kb	0	0	1931
NC_052314.1:1013916	NC_052314.1	1013916	-20.26	hypo_siscowet	gene-LOC120051637	LOC120051637	alpha-mannosidase 2C1-like	protein_coding	downstream<=5kb	0	0	1895
NC_052314.1:1013952	NC_052314.1	1013952	-18.63	hypo_siscowet	gene-LOC120051637	LOC120051637	alpha-mannosidase 2C1-like	protein_coding	downstream<=5kb	0	0	1859
NC_052314.1:1014165	NC_052314.1	1014165	-15.79	hypo_siscowet	gene-LOC120051637	LOC120051637	alpha-mannosidase 2C1-like	protein_coding	downstream<=5kb	0	0	1646
NC_052314.1:13122360	NC_052314.1	13122360	15.03	hyper_siscowet	gene-LOC120051879	LOC120051879	secretory carrier-associated membrane protein 2-like	protein_coding	intron	0	0	0
NC_052314.1:189663	NC_052314.1	189663	17.25	hyper_siscowet	gene-LOC120051620	LOC120051620	NACHT, LRR and PYD domains-containing protein 3-like	protein_coding	upstream<=5kb	0	0	2951
NC_052314.1:189932	NC_052314.1	189932	21.35	hyper_siscowet	gene-LOC120051620	LOC120051620	NACHT, LRR and PYD domains-containing protein 3-like	protein_coding	upstream<=5kb	0	0	2682
NC_052314.1:189946	NC_052314.1	189946	23.69	hyper_siscowet	gene-LOC120051620	LOC120051620	NACHT, LRR and PYD domains-containing protein 3-like	protein_coding	upstream<=5kb	0	0	2668
NC_052314.1:189948	NC_052314.1	189948	24.05	hyper_siscowet	gene-LOC120051620	LOC120051620	NACHT, LRR and PYD domains-containing protein 3-like	protein_coding	upstream<=5kb	0	0	2666
NC_052314.1:189999	NC_052314.1	189999	24.54	hyper_siscowet	gene-LOC120051620	LOC120051620	NACHT, LRR and PYD domains-containing protein 3-like	protein_coding	upstream<=5kb	0	0	2615
NC_052314.1:190025	NC_052314.1	190025	23.40	hyper_siscowet	gene-LOC120051620	LOC120051620	NACHT, LRR and PYD domains-containing protein 3-like	protein_coding	upstream<=5kb	0	0	2589
NC_052314.1:190042	NC_052314.1	190042	21.74	hyper_siscowet	gene-LOC120051620	LOC120051620	NACHT, LRR and PYD domains-containing protein 3-like	protein_coding	upstream<=5kb	0	0	2572
NC_052314.1:190047	NC_052314.1	190047	20.94	hyper_siscowet	gene-LOC120051620	LOC120051620	NACHT, LRR and PYD domains-containing protein 3-like	protein_coding	upstream<=5kb	0	0	2567
NC_052314.1:190055	NC_052314.1	190055	22.63	hyper_siscowet	gene-LOC120051620	LOC120051620	NACHT, LRR and PYD domains-containing protein 3-like	protein_coding	upstream<=5kb	0	0	2559
NC_052314.1:190303	NC_052314.1	190303	16.58	hyper_siscowet	gene-LOC120051620	LOC120051620	NACHT, LRR and PYD domains-containing protein 3-like	protein_coding	upstream<=5kb	0	0	2311
NC_052314.1:190422	NC_052314.1	190422	26.92	hyper_siscowet	gene-LOC120051620	LOC120051620	NACHT, LRR and PYD domains-containing protein 3-like	protein_coding	upstream<=5kb	0	0	2192
NC_052314.1:190427	NC_052314.1	190427	23.73	hyper_siscowet	gene-LOC120051620	LOC120051620	NACHT, LRR and PYD domains-containing protein 3-like	protein_coding	upstream<=5kb	0	0	2187
